CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41273,안산시 단원구,8,내국인,715.64,1034.77,1964.66,2663.37,2369.69,2006.76,2391.48,2825.47,3405.56,3408.32,3041.27,1766.36,877.49,670.75,873.18,1546.26,1987.26,1656.0,1375.07,1592.83,1915.33,2621.21,2447.05,2186.66,1191.93,709.7,20230301
41273,안산시 단원구,9,외국인,23.8,37.29,415.02,707.05,1121.48,1063.0,825.57,612.3,546.36,479.87,321.92,204.92,65.42,22.07,40.84,255.13,396.62,586.35,871.16,663.94,458.84,498.77,387.78,248.33,141.31,60.75,20230331
41273,안산시 단원구,8,외국인,29.85,43.06,353.01,676.09,973.24,923.62,771.96,506.08,582.1,421.54,268.95,144.01,28.03,18.6,25.09,222.24,335.42,510.13,775.16,624.67,442.65,432.06,307.88,252.07,121.36,42.79,20230320
41273,안산시 단원구,19,외국인,13.54,60.04,524.78,717.24,1057.27,925.76,823.21,573.93,542.41,401.95,265.93,136.8,35.72,10.16,44.88,372.51,420.74,550.97,722.46,612.27,455.47,446.38,341.51,222.23,138.19,27.2,20230306
41273,안산시 단원구,23,내국인,685.05,1619.0,2566.88,2674.22,2116.96,1626.63,1804.41,1958.46,2162.86,2123.69,1806.37,913.27,537.43,605.96,1172.28,1724.79,2166.49,1565.35,1087.91,1323.84,1557.26,1852.57,1791.02,1455.47,868.3,500.12,20230301
41273,안산시 단원구,12,외국인,20.41,36.26,484.61,930.35,1289.08,1199.0,929.36,692.71,772.52,611.72,381.52,205.44,43.04,20.39,40.88,264.93,465.94,785.25,1030.89,853.95,603.95,629.11,354.7,336.75,182.0,79.62,20230313
41271,안산시 상록구,5,외국인,3.39,32.55,190.75,156.27,186.62,193.71,152.81,102.59,104.33,69.93,61.42,45.96,13.79,3.37,13.77,206.31,102.78,113.04,140.68,111.38,87.43,75.41,70.39,47.94,58.02,10.29,20230326
41271,안산시 상록구,16,내국인,2836.35,4368.37,3663.39,3265.67,2269.99,1871.17,2405.91,2915.71,3749.43,3490.16,3490.46,1883.97,922.91,2947.51,4336.15,2712.05,2269.16,1870.14,1834.82,2681.62,3089.98,4146.26,3782.63,3427.93,1851.59,1137.26,20230330
41271,안산시 상록구,2,외국인,3.37,24.08,223.7,108.34,123.18,133.23,142.1,65.07,78.53,54.75,34.35,25.67,6.87,1.69,27.43,230.04,112.94,92.57,113.02,105.96,75.29,47.84,46.32,49.66,49.57,22.23,20230328
41273,안산시 단원구,4,외국인,0.0,22.17,254.19,368.5,574.14,529.91,359.45,286.77,301.33,216.66,165.31,57.0,16.15,0.0,21.91,136.57,195.43,187.44,313.84,263.67,203.61,217.16,159.98,133.16,62.52,34.64,20230324
41271,안산시 상록구,9,외국인,3.37,36.08,297.51,168.07,284.84,272.41,180.11,133.1,153.86,122.99,92.19,78.64,29.08,15.26,35.98,383.2,147.5,212.18,198.6,126.56,123.54,107.85,90.9,75.11,106.01,20.72,20230326
41273,안산시 단원구,3,내국인,494.82,732.54,1465.31,1721.1,1622.79,1220.7,1390.49,1378.4,1735.22,1574.88,1532.61,786.54,425.04,479.05,667.94,1137.41,1409.8,1008.87,760.1,978.42,1194.05,1433.08,1292.31,1149.11,695.34,352.73,20230306
41271,안산시 상록구,9,외국인,0.0,42.97,268.74,155.16,163.16,214.49,154.39,108.47,150.89,84.05,63.62,87.16,30.67,8.53,41.25,361.27,123.16,140.16,162.05,133.4,104.42,104.57,72.23,83.98,92.56,22.23,20230311
41271,안산시 상록구,1,외국인,5.15,27.4,192.88,108.35,105.77,96.12,112.89,66.85,64.83,39.44,35.89,32.34,6.8,0.0,13.75,221.73,80.65,76.98,120.01,100.89,68.81,47.95,54.67,39.38,44.34,13.67,20230321
41271,안산시 상록구,17,내국인,2014.79,3365.56,3330.29,3339.77,2478.1,2120.2,2435.07,3237.25,3656.5,3775.92,3529.33,1927.86,977.81,2119.52,3147.77,2465.01,2111.17,1799.61,1750.36,2500.73,2852.12,3791.23,3512.44,2978.54,1669.38,1036.06,20230320
41271,안산시 상록구,15,외국인,11.88,44.99,597.16,246.92,189.54,274.27,166.61,84.58,137.79,86.45,93.58,68.48,30.73,17.05,82.71,606.61,202.95,212.14,237.82,185.61,113.13,102.86,85.9,107.69,76.9,40.97,20230303
41273,안산시 단원구,21,내국인,1568.4,3256.45,3547.48,4380.02,3530.67,2730.32,3268.54,3417.18,4182.69,3445.11,2912.1,1613.33,736.38,1474.84,2757.84,2967.72,3655.72,2647.42,1908.59,2294.32,2847.21,3486.8,2999.11,2341.55,1369.76,711.42,20230314
