지점,지점명,일시,시정(10m)
119,수원,2021-04-30 05:00,2000
119,수원,2021-04-30 06:00,1698
119,수원,2021-04-30 07:00,1560
119,수원,2021-04-30 08:00,1776
119,수원,2021-04-30 09:00,1909
119,수원,2021-04-30 10:00,1998
119,수원,2021-04-30 11:00,1997
119,수원,2021-04-30 12:00,1297
119,수원,2021-04-30 13:00,1094
119,수원,2021-04-30 14:00,1243
119,수원,2021-04-30 15:00,1397
119,수원,2021-04-30 16:00,1368
119,수원,2021-04-30 17:00,774
119,수원,2021-04-30 18:00,592
119,수원,2021-04-30 19:00,672
119,수원,2021-04-30 20:00,870
119,수원,2021-04-30 21:00,1046
119,수원,2021-04-30 22:00,1393
119,수원,2021-04-30 23:00,1081
119,수원,2021-05-01 00:00,882
119,수원,2021-05-01 01:00,900
119,수원,2021-05-01 02:00,776
119,수원,2021-05-01 03:00,638
119,수원,2021-05-01 04:00,621
119,수원,2021-05-01 05:00,316
119,수원,2021-05-01 06:00,575
119,수원,2021-05-01 07:00,792
119,수원,2021-05-01 08:00,971
119,수원,2021-05-01 09:00,1744
119,수원,2021-05-01 10:00,1893
119,수원,2021-05-01 11:00,1981
119,수원,2021-05-01 12:00,1955
119,수원,2021-05-01 13:00,1788
119,수원,2021-05-01 14:00,1644
119,수원,2021-05-01 15:00,1980
119,수원,2021-05-01 16:00,1890
119,수원,2021-05-01 17:00,2000
119,수원,2021-05-01 18:00,1435
119,수원,2021-05-01 19:00,1994
119,수원,2021-05-01 20:00,1993
119,수원,2021-05-01 21:00,2000
119,수원,2021-05-01 22:00,2113
119,수원,2021-05-01 23:00,1724
119,수원,2021-05-02 00:00,1992
119,수원,2021-05-02 01:00,1664
119,수원,2021-05-02 02:00,2010
119,수원,2021-05-02 03:00,2000
119,수원,2021-05-02 04:00,2000
119,수원,2021-05-02 05:00,2000
119,수원,2021-05-02 06:00,2000
119,수원,2021-05-02 07:00,2000
119,수원,2021-05-02 08:00,2000
119,수원,2021-05-02 09:00,2000
119,수원,2021-05-02 10:00,1999
119,수원,2021-05-02 11:00,2000
119,수원,2021-05-02 12:00,2000
119,수원,2021-05-02 13:00,1988
119,수원,2021-05-02 14:00,1925
119,수원,2021-05-02 15:00,1997
119,수원,2021-05-02 16:00,2000
119,수원,2021-05-02 17:00,2000
119,수원,2021-05-02 18:00,2000
119,수원,2021-05-02 19:00,2000
119,수원,2021-05-02 20:00,1952
119,수원,2021-05-02 21:00,2000
119,수원,2021-05-02 22:00,2000
119,수원,2021-05-02 23:00,1805
119,수원,2021-05-03 00:00,1841
119,수원,2021-05-03 01:00,1785
119,수원,2021-05-03 02:00,1461
119,수원,2021-05-03 03:00,1453
119,수원,2021-05-03 04:00,947
119,수원,2021-05-03 05:00,937
119,수원,2021-05-03 06:00,748
119,수원,2021-05-03 07:00,1013
119,수원,2021-05-03 08:00,1511
119,수원,2021-05-03 09:00,1667
119,수원,2021-05-03 10:00,1782
119,수원,2021-05-03 11:00,1783
119,수원,2021-05-03 12:00,2000
119,수원,2021-05-03 13:00,1766
119,수원,2021-05-03 14:00,2000
119,수원,2021-05-03 15:00,1964
119,수원,2021-05-03 16:00,1981
119,수원,2021-05-03 17:00,1979
119,수원,2021-05-03 18:00,2000
119,수원,2021-05-03 19:00,2000
119,수원,2021-05-03 20:00,2000
119,수원,2021-05-03 21:00,2000
119,수원,2021-05-03 22:00,2000
119,수원,2021-05-03 23:00,1986
119,수원,2021-05-04 00:00,1999
119,수원,2021-05-04 01:00,2064
119,수원,2021-05-04 02:00,1674
119,수원,2021-05-04 03:00,2000
119,수원,2021-05-04 04:00,1982
119,수원,2021-05-04 05:00,1997
119,수원,2021-05-04 06:00,2000
119,수원,2021-05-04 07:00,1613
119,수원,2021-05-04 08:00,2000
119,수원,2021-05-04 09:00,1842
119,수원,2021-05-04 10:00,1924
119,수원,2021-05-04 11:00,1061
119,수원,2021-05-04 12:00,1359
119,수원,2021-05-04 13:00,1374
119,수원,2021-05-04 14:00,1247
119,수원,2021-05-04 15:00,521
119,수원,2021-05-04 16:00,780
119,수원,2021-05-04 17:00,726
119,수원,2021-05-04 18:00,1170
119,수원,2021-05-04 19:00,849
119,수원,2021-05-04 20:00,393
119,수원,2021-05-04 21:00,179
119,수원,2021-05-04 22:00,214
119,수원,2021-05-04 23:00,247
119,수원,2021-05-05 00:00,576
119,수원,2021-05-05 01:00,1950
119,수원,2021-05-05 02:00,1168
119,수원,2021-05-05 03:00,1951
119,수원,2021-05-05 04:00,2000
119,수원,2021-05-05 05:00,1110
119,수원,2021-05-05 06:00,1665
119,수원,2021-05-05 07:00,2000
119,수원,2021-05-05 08:00,1771
119,수원,2021-05-05 09:00,1345
119,수원,2021-05-05 10:00,1650
119,수원,2021-05-05 11:00,1500
119,수원,2021-05-05 12:00,1859
119,수원,2021-05-05 13:00,1852
119,수원,2021-05-05 14:00,1792
119,수원,2021-05-05 15:00,1913
119,수원,2021-05-05 16:00,1961
119,수원,2021-05-05 17:00,1948
119,수원,2021-05-05 18:00,2000
119,수원,2021-05-05 19:00,1995
119,수원,2021-05-05 20:00,2000
119,수원,2021-05-05 21:00,2000
119,수원,2021-05-05 22:00,1999
119,수원,2021-05-05 23:00,1946
119,수원,2021-05-06 00:00,1993
119,수원,2021-05-06 01:00,1833
119,수원,2021-05-06 02:00,1821
119,수원,2021-05-06 03:00,1686
119,수원,2021-05-06 04:00,1871
119,수원,2021-05-06 05:00,1678
119,수원,2021-05-06 06:00,1678
119,수원,2021-05-06 07:00,1893
119,수원,2021-05-06 08:00,1931
119,수원,2021-05-06 09:00,1973
119,수원,2021-05-06 10:00,1903
119,수원,2021-05-06 11:00,1985
119,수원,2021-05-06 12:00,1967
119,수원,2021-05-06 13:00,2005
119,수원,2021-05-06 14:00,1679
119,수원,2021-05-06 15:00,1823
119,수원,2021-05-06 16:00,1653
119,수원,2021-05-06 17:00,1915
119,수원,2021-05-06 18:00,1964
119,수원,2021-05-06 19:00,1950
119,수원,2021-05-06 20:00,2000
119,수원,2021-05-06 21:00,2000
119,수원,2021-05-06 22:00,2000
119,수원,2021-05-06 23:00,2000
119,수원,2021-05-07 00:00,2000
119,수원,2021-05-07 01:00,2000
119,수원,2021-05-07 02:00,2000
119,수원,2021-05-07 03:00,2000
119,수원,2021-05-07 04:00,1994
119,수원,2021-05-07 05:00,1990
119,수원,2021-05-07 06:00,1989
119,수원,2021-05-07 07:00,2000
119,수원,2021-05-07 08:00,1993
119,수원,2021-05-07 09:00,1995
119,수원,2021-05-07 10:00,779
119,수원,2021-05-07 11:00,945
119,수원,2021-05-07 12:00,562
119,수원,2021-05-07 13:00,717
119,수원,2021-05-07 14:00,541
119,수원,2021-05-07 15:00,478
119,수원,2021-05-07 16:00,533
119,수원,2021-05-07 17:00,511
119,수원,2021-05-07 18:00,487
119,수원,2021-05-07 19:00,515
119,수원,2021-05-07 20:00,409
119,수원,2021-05-07 21:00,405
119,수원,2021-05-07 22:00,372
119,수원,2021-05-07 23:00,372
119,수원,2021-05-08 00:00,383
119,수원,2021-05-08 01:00,282
119,수원,2021-05-08 02:00,388
119,수원,2021-05-08 03:00,404
119,수원,2021-05-08 04:00,439
119,수원,2021-05-08 05:00,361
119,수원,2021-05-08 06:00,418
119,수원,2021-05-08 07:00,518
119,수원,2021-05-08 08:00,549
119,수원,2021-05-08 09:00,569
119,수원,2021-05-08 10:00,903
119,수원,2021-05-08 11:00,615
119,수원,2021-05-08 12:00,717
119,수원,2021-05-08 13:00,779
119,수원,2021-05-08 14:00,1121
119,수원,2021-05-08 15:00,1208
119,수원,2021-05-08 16:00,1158
119,수원,2021-05-08 17:00,939
119,수원,2021-05-08 18:00,821
119,수원,2021-05-08 19:00,727
119,수원,2021-05-08 20:00,644
119,수원,2021-05-08 21:00,618
119,수원,2021-05-08 22:00,586
119,수원,2021-05-08 23:00,582
119,수원,2021-05-09 00:00,768
119,수원,2021-05-09 01:00,957
119,수원,2021-05-09 02:00,1023
119,수원,2021-05-09 03:00,1082
119,수원,2021-05-09 04:00,1606
119,수원,2021-05-09 05:00,1510
119,수원,2021-05-09 06:00,1230
119,수원,2021-05-09 07:00,1218
119,수원,2021-05-09 08:00,1985
119,수원,2021-05-09 09:00,1961
119,수원,2021-05-09 10:00,1990
119,수원,2021-05-09 11:00,1997
119,수원,2021-05-09 12:00,1975
119,수원,2021-05-09 13:00,1997
119,수원,2021-05-09 14:00,2000
119,수원,2021-05-09 15:00,1991
119,수원,2021-05-09 16:00,2000
119,수원,2021-05-09 17:00,2000
119,수원,2021-05-09 18:00,2000
119,수원,2021-05-09 19:00,2000
119,수원,2021-05-09 20:00,2000
119,수원,2021-05-09 21:00,2000
119,수원,2021-05-09 22:00,2000
119,수원,2021-05-09 23:00,1954
119,수원,2021-05-10 00:00,2000
119,수원,2021-05-10 01:00,2000
119,수원,2021-05-10 02:00,2000
119,수원,2021-05-10 03:00,2000
119,수원,2021-05-10 04:00,2000
119,수원,2021-05-10 05:00,1484
119,수원,2021-05-10 06:00,1100
119,수원,2021-05-10 07:00,1720
119,수원,2021-05-10 08:00,1183
119,수원,2021-05-10 09:00,1247
119,수원,2021-05-10 10:00,1652
119,수원,2021-05-10 11:00,1183
119,수원,2021-05-10 12:00,2000
119,수원,2021-05-10 13:00,1956
119,수원,2021-05-10 14:00,1978
119,수원,2021-05-10 15:00,2000
119,수원,2021-05-10 16:00,2000
119,수원,2021-05-10 17:00,2000
119,수원,2021-05-10 18:00,2000
119,수원,2021-05-10 19:00,2000
119,수원,2021-05-10 20:00,1993
119,수원,2021-05-10 21:00,1766
119,수원,2021-05-10 22:00,1994
119,수원,2021-05-10 23:00,2000
119,수원,2021-05-11 00:00,2000
119,수원,2021-05-11 01:00,2000
119,수원,2021-05-11 02:00,2010
119,수원,2021-05-11 03:00,2000
119,수원,2021-05-11 04:00,1946
119,수원,2021-05-11 05:00,1980
119,수원,2021-05-11 06:00,1950
119,수원,2021-05-11 07:00,2000
119,수원,2021-05-11 08:00,2000
119,수원,2021-05-11 09:00,1950
119,수원,2021-05-11 10:00,1999
119,수원,2021-05-11 11:00,2000
119,수원,2021-05-11 12:00,1991
119,수원,2021-05-11 13:00,2000
119,수원,2021-05-11 14:00,1925
119,수원,2021-05-11 15:00,1998
119,수원,2021-05-11 16:00,1947
119,수원,2021-05-11 17:00,2000
119,수원,2021-05-11 18:00,2000
119,수원,2021-05-11 19:00,2000
119,수원,2021-05-11 20:00,2000
119,수원,2021-05-11 21:00,2000
119,수원,2021-05-11 22:00,2000
119,수원,2021-05-11 23:00,2000
119,수원,2021-05-12 00:00,1955
119,수원,2021-05-12 01:00,2000
119,수원,2021-05-12 02:00,2000
119,수원,2021-05-12 03:00,2000
119,수원,2021-05-12 04:00,2000
119,수원,2021-05-12 05:00,2000
119,수원,2021-05-12 06:00,2000
119,수원,2021-05-12 07:00,1954
119,수원,2021-05-12 08:00,1996
119,수원,2021-05-12 09:00,2000
119,수원,2021-05-12 10:00,2000
119,수원,2021-05-12 11:00,2000
119,수원,2021-05-12 12:00,1949
119,수원,2021-05-12 13:00,1980
119,수원,2021-05-12 14:00,2000
119,수원,2021-05-12 15:00,1949
119,수원,2021-05-12 16:00,1984
119,수원,2021-05-12 17:00,1955
119,수원,2021-05-12 18:00,2000
119,수원,2021-05-12 19:00,2000
119,수원,2021-05-12 20:00,1923
119,수원,2021-05-12 21:00,1811
119,수원,2021-05-12 22:00,1706
119,수원,2021-05-12 23:00,1390
119,수원,2021-05-13 00:00,1257
119,수원,2021-05-13 01:00,1207
119,수원,2021-05-13 02:00,1158
119,수원,2021-05-13 03:00,1164
119,수원,2021-05-13 04:00,1047
119,수원,2021-05-13 05:00,1416
119,수원,2021-05-13 06:00,777
119,수원,2021-05-13 07:00,1273
119,수원,2021-05-13 08:00,1864
119,수원,2021-05-13 09:00,1962
119,수원,2021-05-13 10:00,2000
119,수원,2021-05-13 11:00,1986
119,수원,2021-05-13 12:00,1779
119,수원,2021-05-13 13:00,1933
119,수원,2021-05-13 14:00,1746
119,수원,2021-05-13 15:00,1515
119,수원,2021-05-13 16:00,1460
119,수원,2021-05-13 17:00,1657
119,수원,2021-05-13 18:00,1996
119,수원,2021-05-13 19:00,1584
119,수원,2021-05-13 20:00,1200
119,수원,2021-05-13 21:00,1131
119,수원,2021-05-13 22:00,1389
119,수원,2021-05-13 23:00,1611
119,수원,2021-05-14 00:00,1031
119,수원,2021-05-14 01:00,1315
119,수원,2021-05-14 02:00,1050
119,수원,2021-05-14 03:00,875
119,수원,2021-05-14 04:00,1487
119,수원,2021-05-14 05:00,1250
119,수원,2021-05-14 06:00,720
119,수원,2021-05-14 07:00,653
119,수원,2021-05-14 08:00,575
119,수원,2021-05-14 09:00,599
119,수원,2021-05-14 10:00,831
119,수원,2021-05-14 11:00,1199
119,수원,2021-05-14 12:00,2105
119,수원,2021-05-14 13:00,1983
119,수원,2021-05-14 14:00,1940
119,수원,2021-05-14 15:00,1949
119,수원,2021-05-14 16:00,1948
119,수원,2021-05-14 17:00,1992
119,수원,2021-05-14 18:00,1422
119,수원,2021-05-14 19:00,1694
119,수원,2021-05-14 20:00,1184
119,수원,2021-05-14 21:00,1186
119,수원,2021-05-14 22:00,1001
119,수원,2021-05-14 23:00,1105
119,수원,2021-05-15 00:00,1172
119,수원,2021-05-15 01:00,1023
119,수원,2021-05-15 02:00,734
119,수원,2021-05-15 03:00,1741
119,수원,2021-05-15 04:00,1698
119,수원,2021-05-15 05:00,631
119,수원,2021-05-15 06:00,422
119,수원,2021-05-15 07:00,528
119,수원,2021-05-15 08:00,805
119,수원,2021-05-15 09:00,703
119,수원,2021-05-15 10:00,866
119,수원,2021-05-15 11:00,1881
119,수원,2021-05-15 12:00,1307
119,수원,2021-05-15 13:00,1137
119,수원,2021-05-15 14:00,1113
119,수원,2021-05-15 15:00,768
119,수원,2021-05-15 16:00,909
119,수원,2021-05-15 17:00,1354
119,수원,2021-05-15 18:00,1169
119,수원,2021-05-15 19:00,655
119,수원,2021-05-15 20:00,855
119,수원,2021-05-15 21:00,146
119,수원,2021-05-15 22:00,454
119,수원,2021-05-15 23:00,312
119,수원,2021-05-16 00:00,159
119,수원,2021-05-16 01:00,175
119,수원,2021-05-16 02:00,240
119,수원,2021-05-16 03:00,444
119,수원,2021-05-16 04:00,842
119,수원,2021-05-16 05:00,953
119,수원,2021-05-16 06:00,448
119,수원,2021-05-16 07:00,504
119,수원,2021-05-16 08:00,615
119,수원,2021-05-16 09:00,477
119,수원,2021-05-16 10:00,950
119,수원,2021-05-16 11:00,346
119,수원,2021-05-16 12:00,557
119,수원,2021-05-16 13:00,795
119,수원,2021-05-16 14:00,441
119,수원,2021-05-16 15:00,1111
119,수원,2021-05-16 16:00,296
119,수원,2021-05-16 17:00,552
119,수원,2021-05-16 18:00,585
119,수원,2021-05-16 19:00,367
119,수원,2021-05-16 20:00,779
119,수원,2021-05-16 21:00,406
119,수원,2021-05-16 22:00,1423
119,수원,2021-05-16 23:00,2000
119,수원,2021-05-17 00:00,1794
119,수원,2021-05-17 01:00,2000
119,수원,2021-05-17 02:00,2000
119,수원,2021-05-17 03:00,1568
119,수원,2021-05-17 04:00,1139
119,수원,2021-05-17 05:00,676
119,수원,2021-05-17 06:00,1224
119,수원,2021-05-17 07:00,279
119,수원,2021-05-17 08:00,1786
119,수원,2021-05-17 09:00,964
119,수원,2021-05-17 10:00,1855
119,수원,2021-05-17 11:00,459
119,수원,2021-05-17 12:00,914
119,수원,2021-05-17 13:00,696
119,수원,2021-05-17 14:00,480
119,수원,2021-05-17 15:00,1402
119,수원,2021-05-17 16:00,1017
119,수원,2021-05-17 17:00,893
119,수원,2021-05-17 18:00,727
119,수원,2021-05-17 19:00,870
119,수원,2021-05-17 20:00,1635
119,수원,2021-05-17 21:00,1333
119,수원,2021-05-17 22:00,1490
119,수원,2021-05-17 23:00,753
119,수원,2021-05-18 00:00,833
119,수원,2021-05-18 01:00,409
119,수원,2021-05-18 02:00,686
119,수원,2021-05-18 03:00,334
119,수원,2021-05-18 04:00,519
119,수원,2021-05-18 05:00,557
119,수원,2021-05-18 06:00,462
119,수원,2021-05-18 07:00,509
119,수원,2021-05-18 08:00,650
119,수원,2021-05-18 09:00,869
119,수원,2021-05-18 10:00,1728
119,수원,2021-05-18 11:00,1365
119,수원,2021-05-18 12:00,1416
119,수원,2021-05-18 13:00,1501
119,수원,2021-05-18 14:00,1774
119,수원,2021-05-18 15:00,1492
119,수원,2021-05-18 16:00,1999
119,수원,2021-05-18 17:00,2000
119,수원,2021-05-18 18:00,2000
119,수원,2021-05-18 19:00,2000
119,수원,2021-05-18 20:00,2000
119,수원,2021-05-18 21:00,2000
119,수원,2021-05-18 22:00,1999
119,수원,2021-05-18 23:00,2000
119,수원,2021-05-19 00:00,1867
119,수원,2021-05-19 01:00,1950
119,수원,2021-05-19 02:00,1725
119,수원,2021-05-19 03:00,1007
119,수원,2021-05-19 04:00,891
119,수원,2021-05-19 05:00,1112
119,수원,2021-05-19 06:00,1148
119,수원,2021-05-19 07:00,1521
119,수원,2021-05-19 08:00,1178
119,수원,2021-05-19 09:00,1400
119,수원,2021-05-19 10:00,1443
119,수원,2021-05-19 11:00,1768
119,수원,2021-05-19 12:00,1761
119,수원,2021-05-19 13:00,1843
119,수원,2021-05-19 14:00,1899
119,수원,2021-05-19 15:00,1983
119,수원,2021-05-19 16:00,1995
119,수원,2021-05-19 17:00,2000
119,수원,2021-05-19 18:00,1997
119,수원,2021-05-19 19:00,1982
119,수원,2021-05-19 20:00,1821
119,수원,2021-05-19 21:00,1634
119,수원,2021-05-19 22:00,1285
119,수원,2021-05-19 23:00,1258
119,수원,2021-05-20 00:00,1163
119,수원,2021-05-20 01:00,1566
119,수원,2021-05-20 02:00,1657
119,수원,2021-05-20 03:00,1751
119,수원,2021-05-20 04:00,1678
119,수원,2021-05-20 05:00,1947
119,수원,2021-05-20 06:00,1809
119,수원,2021-05-20 07:00,2000
119,수원,2021-05-20 08:00,2000
119,수원,2021-05-20 09:00,2000
119,수원,2021-05-20 10:00,2000
119,수원,2021-05-20 11:00,1997
119,수원,2021-05-20 12:00,2000
119,수원,2021-05-20 13:00,2000
119,수원,2021-05-20 14:00,2000
119,수원,2021-05-20 15:00,2000
119,수원,2021-05-20 16:00,2000
119,수원,2021-05-20 17:00,2000
119,수원,2021-05-20 18:00,2000
119,수원,2021-05-20 19:00,2000
119,수원,2021-05-20 20:00,1063
119,수원,2021-05-20 21:00,714
119,수원,2021-05-20 22:00,211
119,수원,2021-05-20 23:00,587
119,수원,2021-05-21 00:00,1003
119,수원,2021-05-21 01:00,1018
119,수원,2021-05-21 02:00,755
119,수원,2021-05-21 03:00,559
119,수원,2021-05-21 04:00,274
119,수원,2021-05-21 05:00,506
119,수원,2021-05-21 06:00,383
119,수원,2021-05-21 07:00,329
119,수원,2021-05-21 08:00,1190
119,수원,2021-05-21 09:00,1783
119,수원,2021-05-21 10:00,1433
119,수원,2021-05-21 11:00,2001
119,수원,2021-05-21 12:00,1174
119,수원,2021-05-21 13:00,1998
119,수원,2021-05-21 14:00,2000
119,수원,2021-05-21 15:00,1901
119,수원,2021-05-21 16:00,632
119,수원,2021-05-21 17:00,487
119,수원,2021-05-21 18:00,1864
119,수원,2021-05-21 19:00,1857
119,수원,2021-05-21 20:00,1972
119,수원,2021-05-21 21:00,1905
119,수원,2021-05-21 22:00,1045
119,수원,2021-05-21 23:00,1997
119,수원,2021-05-22 00:00,1877
119,수원,2021-05-22 01:00,1100
119,수원,2021-05-22 02:00,1480
119,수원,2021-05-22 03:00,557
119,수원,2021-05-22 04:00,562
119,수원,2021-05-22 05:00,558
119,수원,2021-05-22 06:00,428
119,수원,2021-05-22 07:00,444
119,수원,2021-05-22 08:00,553
119,수원,2021-05-22 09:00,1818
119,수원,2021-05-22 10:00,1885
119,수원,2021-05-22 11:00,1959
119,수원,2021-05-22 12:00,1999
119,수원,2021-05-22 13:00,2000
119,수원,2021-05-22 14:00,1997
119,수원,2021-05-22 15:00,2000
119,수원,2021-05-22 16:00,2000
119,수원,2021-05-22 17:00,2000
119,수원,2021-05-22 18:00,2000
119,수원,2021-05-22 19:00,2000
119,수원,2021-05-22 20:00,1908
119,수원,2021-05-22 21:00,1806
119,수원,2021-05-22 22:00,1541
119,수원,2021-05-22 23:00,1522
119,수원,2021-05-23 00:00,1133
119,수원,2021-05-23 01:00,752
119,수원,2021-05-23 02:00,530
119,수원,2021-05-23 03:00,720
119,수원,2021-05-23 04:00,530
119,수원,2021-05-23 05:00,550
119,수원,2021-05-23 06:00,402
119,수원,2021-05-23 07:00,544
119,수원,2021-05-23 08:00,786
119,수원,2021-05-23 09:00,944
119,수원,2021-05-23 10:00,1298
119,수원,2021-05-23 11:00,1923
119,수원,2021-05-23 12:00,1943
119,수원,2021-05-23 13:00,1972
119,수원,2021-05-23 14:00,1996
119,수원,2021-05-23 15:00,2013
119,수원,2021-05-23 16:00,1817
119,수원,2021-05-23 17:00,2000
119,수원,2021-05-23 18:00,1983
119,수원,2021-05-23 19:00,1936
119,수원,2021-05-23 20:00,1128
119,수원,2021-05-23 21:00,1391
119,수원,2021-05-23 22:00,1069
119,수원,2021-05-23 23:00,1168
119,수원,2021-05-24 00:00,1469
119,수원,2021-05-24 01:00,1972
119,수원,2021-05-24 02:00,1186
119,수원,2021-05-24 03:00,1061
119,수원,2021-05-24 04:00,638
119,수원,2021-05-24 05:00,546
119,수원,2021-05-24 06:00,617
119,수원,2021-05-24 07:00,500
119,수원,2021-05-24 08:00,729
119,수원,2021-05-24 09:00,856
119,수원,2021-05-24 10:00,759
119,수원,2021-05-24 11:00,987
119,수원,2021-05-24 12:00,967
119,수원,2021-05-24 13:00,1802
119,수원,2021-05-24 14:00,1846
119,수원,2021-05-24 15:00,1042
119,수원,2021-05-24 16:00,1127
119,수원,2021-05-24 17:00,978
119,수원,2021-05-24 18:00,1201
119,수원,2021-05-24 19:00,943
119,수원,2021-05-24 20:00,891
119,수원,2021-05-24 21:00,846
119,수원,2021-05-24 22:00,818
119,수원,2021-05-24 23:00,747
119,수원,2021-05-25 00:00,747
119,수원,2021-05-25 01:00,569
119,수원,2021-05-25 02:00,521
119,수원,2021-05-25 03:00,533
119,수원,2021-05-25 04:00,562
119,수원,2021-05-25 05:00,691
119,수원,2021-05-25 06:00,1166
119,수원,2021-05-25 07:00,1121
119,수원,2021-05-25 08:00,966
119,수원,2021-05-25 09:00,1233
119,수원,2021-05-25 10:00,1152
119,수원,2021-05-25 11:00,1589
119,수원,2021-05-25 12:00,1855
119,수원,2021-05-25 13:00,1957
119,수원,2021-05-25 14:00,1990
119,수원,2021-05-25 15:00,1968
119,수원,2021-05-25 16:00,1929
119,수원,2021-05-25 17:00,1970
119,수원,2021-05-25 18:00,2000
119,수원,2021-05-25 19:00,2000
119,수원,2021-05-25 20:00,1977
119,수원,2021-05-25 21:00,1693
119,수원,2021-05-25 22:00,1628
119,수원,2021-05-25 23:00,1453
119,수원,2021-05-26 00:00,1100
119,수원,2021-05-26 01:00,1165
119,수원,2021-05-26 02:00,1260
119,수원,2021-05-26 03:00,652
119,수원,2021-05-26 04:00,634
119,수원,2021-05-26 05:00,709
119,수원,2021-05-26 06:00,855
119,수원,2021-05-26 07:00,1412
119,수원,2021-05-26 08:00,1892
119,수원,2021-05-26 09:00,1399
119,수원,2021-05-26 10:00,1797
119,수원,2021-05-26 11:00,1929
119,수원,2021-05-26 12:00,2000
119,수원,2021-05-26 13:00,2000
119,수원,2021-05-26 14:00,1999
119,수원,2021-05-26 15:00,2000
119,수원,2021-05-26 16:00,2000
119,수원,2021-05-26 17:00,2000
119,수원,2021-05-26 18:00,2000
119,수원,2021-05-26 19:00,2000
119,수원,2021-05-26 20:00,2011
119,수원,2021-05-26 21:00,2000
119,수원,2021-05-26 22:00,2016
119,수원,2021-05-26 23:00,2000
119,수원,2021-05-27 00:00,2000
119,수원,2021-05-27 01:00,2000
119,수원,2021-05-27 02:00,2000
119,수원,2021-05-27 03:00,2000
119,수원,2021-05-27 04:00,2000
119,수원,2021-05-27 05:00,2000
119,수원,2021-05-27 06:00,1991
119,수원,2021-05-27 07:00,1531
119,수원,2021-05-27 08:00,931
119,수원,2021-05-27 09:00,323
119,수원,2021-05-27 10:00,658
119,수원,2021-05-27 11:00,674
119,수원,2021-05-27 12:00,686
119,수원,2021-05-27 13:00,541
119,수원,2021-05-27 14:00,1114
119,수원,2021-05-27 15:00,1428
119,수원,2021-05-27 16:00,1384
119,수원,2021-05-27 17:00,797
119,수원,2021-05-27 18:00,955
119,수원,2021-05-27 19:00,1352
119,수원,2021-05-27 20:00,606
119,수원,2021-05-27 21:00,975
119,수원,2021-05-27 22:00,565
119,수원,2021-05-27 23:00,472
119,수원,2021-05-28 00:00,450
119,수원,2021-05-28 01:00,237
119,수원,2021-05-28 02:00,327
119,수원,2021-05-28 03:00,409
119,수원,2021-05-28 04:00,538
119,수원,2021-05-28 05:00,670
119,수원,2021-05-28 06:00,504
119,수원,2021-05-28 07:00,481
119,수원,2021-05-28 08:00,853
119,수원,2021-05-28 09:00,365
119,수원,2021-05-28 10:00,758
119,수원,2021-05-28 11:00,1946
119,수원,2021-05-28 12:00,1993
119,수원,2021-05-28 13:00,1901
119,수원,2021-05-28 14:00,1931
119,수원,2021-05-28 15:00,1856
119,수원,2021-05-28 16:00,1545
119,수원,2021-05-28 17:00,1913
119,수원,2021-05-28 18:00,1251
119,수원,2021-05-28 19:00,1143
119,수원,2021-05-28 20:00,825
119,수원,2021-05-28 21:00,774
119,수원,2021-05-28 22:00,919
119,수원,2021-05-28 23:00,1086
119,수원,2021-05-29 00:00,1908
119,수원,2021-05-29 01:00,1539
119,수원,2021-05-29 02:00,1843
119,수원,2021-05-29 03:00,1979
119,수원,2021-05-29 04:00,1869
119,수원,2021-05-29 05:00,1617
119,수원,2021-05-29 06:00,1100
119,수원,2021-05-29 07:00,1481
119,수원,2021-05-29 08:00,1774
119,수원,2021-05-29 09:00,2032
119,수원,2021-05-29 10:00,1948
119,수원,2021-05-29 11:00,1981
119,수원,2021-05-29 12:00,2000
119,수원,2021-05-29 13:00,2030
119,수원,2021-05-29 14:00,1993
119,수원,2021-05-29 15:00,2000
119,수원,2021-05-29 16:00,2000
119,수원,2021-05-29 17:00,1996
119,수원,2021-05-29 18:00,2000
119,수원,2021-05-29 19:00,2000
119,수원,2021-05-29 20:00,1955
119,수원,2021-05-29 21:00,2000
119,수원,2021-05-29 22:00,2000
119,수원,2021-05-29 23:00,1820
119,수원,2021-05-30 00:00,1888
119,수원,2021-05-30 01:00,1784
119,수원,2021-05-30 02:00,1841
119,수원,2021-05-30 03:00,1407
119,수원,2021-05-30 04:00,1120
119,수원,2021-05-30 05:00,876
119,수원,2021-05-30 06:00,1357
119,수원,2021-05-30 07:00,1972
119,수원,2021-05-30 08:00,1945
119,수원,2021-05-30 09:00,1995
119,수원,2021-05-30 10:00,1982
119,수원,2021-05-30 11:00,1990
119,수원,2021-05-30 12:00,2000
119,수원,2021-05-30 13:00,2000
119,수원,2021-05-30 14:00,2000
119,수원,2021-05-30 15:00,1978
119,수원,2021-05-30 16:00,2000
119,수원,2021-05-30 17:00,2000
119,수원,2021-05-30 18:00,2000
119,수원,2021-05-30 19:00,2001
119,수원,2021-05-30 20:00,863
119,수원,2021-05-30 21:00,680
119,수원,2021-05-30 22:00,720
119,수원,2021-05-30 23:00,811
119,수원,2021-05-31 00:00,400
119,수원,2021-05-31 01:00,970
119,수원,2021-05-31 02:00,1080
119,수원,2021-05-31 03:00,840
119,수원,2021-05-31 04:00,550
119,수원,2021-05-31 05:00,1500
119,수원,2021-05-31 06:00,1800
119,수원,2021-05-31 07:00,1500
