날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
01-20,15,월요일,5.0,0.0,0.0,1501,경기도,안산시 상록구,음식,24
01-20,16,월요일,4.0,0.0,0.0,1066,경기도,안산시 상록구,음식,16
01-20,17,월요일,4.2,0.0,0.0,1390,경기도,안산시 상록구,음식,30
01-20,18,월요일,3.0,0.0,0.0,2000,경기도,안산시 상록구,음식,77
01-20,19,월요일,1.8,0.0,0.0,2027,경기도,안산시 상록구,음식,83
01-20,20,월요일,0.9,0.0,0.0,2000,경기도,안산시 상록구,음식,62
01-20,21,월요일,-0.6,0.0,0.0,2000,경기도,안산시 상록구,음식,50
01-20,22,월요일,-1.4,0.0,0.0,2000,경기도,안산시 상록구,음식,31
01-20,23,월요일,-1.9,0.0,0.0,2000,경기도,안산시 상록구,음식,26
01-21,0,화요일,-2.5,0.0,0.0,2000,경기도,안산시 상록구,음식,15
01-21,1,화요일,-2.9,0.0,0.0,2000,경기도,안산시 상록구,음식,13
01-21,2,화요일,-3.5,0.0,0.0,1977,경기도,안산시 상록구,음식,20
01-21,10,화요일,-1.1,0.0,0.0,1533,경기도,안산시 상록구,음식,7
01-21,11,화요일,0.4,0.0,0.0,1830,경기도,안산시 상록구,음식,26
01-21,12,화요일,1.1,0.0,0.0,1847,경기도,안산시 상록구,음식,36
01-21,13,화요일,2.0,0.0,0.0,1906,경기도,안산시 상록구,음식,34
01-21,14,화요일,2.7,0.0,0.0,2000,경기도,안산시 상록구,음식,23
01-21,15,화요일,4.3,0.0,0.0,1990,경기도,안산시 상록구,음식,18
01-21,16,화요일,4.9,0.0,0.0,1948,경기도,안산시 상록구,음식,16
01-21,17,화요일,4.6,0.0,0.0,1974,경기도,안산시 상록구,음식,35
01-21,18,화요일,2.1,0.0,0.0,2000,경기도,안산시 상록구,음식,74
01-21,19,화요일,0.5,0.0,0.0,1705,경기도,안산시 상록구,음식,82
01-21,20,화요일,0.4,0.0,0.0,1371,경기도,안산시 상록구,음식,70
01-21,21,화요일,-0.5,0.0,0.0,1116,경기도,안산시 상록구,음식,54
01-21,22,화요일,-1.1,0.0,0.0,1074,경기도,안산시 상록구,음식,54
01-21,23,화요일,-1.1,0.0,0.0,1010,경기도,안산시 상록구,음식,16
01-22,0,수요일,-1.0,0.0,0.0,1016,경기도,안산시 상록구,음식,2
01-22,2,수요일,-0.9,0.0,0.0,955,경기도,안산시 상록구,음식,1
01-22,10,수요일,2.7,0.0,0.0,1956,경기도,안산시 상록구,음식,7
01-22,11,수요일,3.5,0.0,0.0,1938,경기도,안산시 상록구,음식,17
01-22,12,수요일,3.8,0.0,0.0,1855,경기도,안산시 상록구,음식,36
01-22,13,수요일,3.2,0.0,0.0,1941,경기도,안산시 상록구,음식,39
01-22,14,수요일,3.3,0.0,0.0,1998,경기도,안산시 상록구,음식,32
01-22,15,수요일,4.3,0.0,0.0,1875,경기도,안산시 상록구,음식,15
01-22,16,수요일,4.8,0.0,0.0,1764,경기도,안산시 상록구,음식,26
01-22,17,수요일,4.7,0.0,0.0,1962,경기도,안산시 상록구,음식,40
01-22,18,수요일,3.8,0.0,0.0,1682,경기도,안산시 상록구,음식,86
01-22,19,수요일,3.9,0.0,0.0,1459,경기도,안산시 상록구,음식,81
01-22,20,수요일,3.0,0.0,0.0,1503,경기도,안산시 상록구,음식,60
01-22,21,수요일,2.4,0.0,0.0,1198,경기도,안산시 상록구,음식,55
01-22,22,수요일,2.5,0.0,0.0,1465,경기도,안산시 상록구,음식,52
01-22,23,수요일,2.4,0.0,0.0,1669,경기도,안산시 상록구,음식,33
01-23,0,목요일,0.8,0.0,0.0,1069,경기도,안산시 상록구,음식,19
01-23,1,목요일,0.8,0.0,0.0,1299,경기도,안산시 상록구,음식,13
01-23,2,목요일,0.7,0.0,0.0,1356,경기도,안산시 상록구,음식,18
01-23,3,목요일,0.9,0.0,0.0,1687,경기도,안산시 상록구,음식,1
01-23,10,목요일,3.3,0.0,0.0,1263,경기도,안산시 상록구,음식,6
01-23,11,목요일,6.3,0.0,0.0,1004,경기도,안산시 상록구,음식,23
01-23,12,목요일,8.1,0.0,0.0,1290,경기도,안산시 상록구,음식,43
01-23,13,목요일,9.8,0.0,0.0,1013,경기도,안산시 상록구,음식,32
01-23,14,목요일,10.4,0.0,0.0,1000,경기도,안산시 상록구,음식,26
01-23,15,목요일,10.5,0.0,0.0,896,경기도,안산시 상록구,음식,24
01-23,16,목요일,9.8,0.0,0.0,951,경기도,안산시 상록구,음식,24
01-23,17,목요일,8.1,0.0,0.0,857,경기도,안산시 상록구,음식,34
01-23,18,목요일,6.1,0.0,0.0,770,경기도,안산시 상록구,음식,77
01-23,19,목요일,4.3,0.0,0.0,606,경기도,안산시 상록구,음식,95
01-23,20,목요일,4.3,0.0,0.0,611,경기도,안산시 상록구,음식,70
01-23,21,목요일,4.4,0.0,0.0,759,경기도,안산시 상록구,음식,65
01-23,22,목요일,4.5,0.0,0.0,827,경기도,안산시 상록구,음식,59
01-23,23,목요일,3.8,0.0,0.0,754,경기도,안산시 상록구,음식,51
01-24,0,금요일,3.6,0.0,0.0,709,경기도,안산시 상록구,음식,28
01-24,1,금요일,2.6,0.0,0.0,678,경기도,안산시 상록구,음식,13
01-24,2,금요일,1.4,0.0,0.0,601,경기도,안산시 상록구,음식,19
01-24,10,금요일,2.5,0.0,0.0,688,경기도,안산시 상록구,음식,6
01-24,11,금요일,3.9,0.0,0.0,507,경기도,안산시 상록구,음식,31
01-24,12,금요일,5.7,0.0,0.0,625,경기도,안산시 상록구,음식,33
01-24,13,금요일,6.4,0.0,0.0,584,경기도,안산시 상록구,음식,49
01-24,14,금요일,7.5,0.0,0.0,683,경기도,안산시 상록구,음식,28
01-24,15,금요일,8.6,0.0,0.0,617,경기도,안산시 상록구,음식,32
01-24,16,금요일,7.8,0.0,0.0,719,경기도,안산시 상록구,음식,29
01-24,17,금요일,6.1,0.0,0.0,574,경기도,안산시 상록구,음식,34
01-24,18,금요일,3.6,0.0,0.0,664,경기도,안산시 상록구,음식,50
01-24,19,금요일,3.1,0.0,0.0,521,경기도,안산시 상록구,음식,61
01-24,20,금요일,2.3,0.0,0.0,599,경기도,안산시 상록구,음식,54
01-24,21,금요일,1.7,0.0,0.0,900,경기도,안산시 상록구,음식,43
01-24,22,금요일,1.1,0.0,0.0,500,경기도,안산시 상록구,음식,42
01-24,23,금요일,-0.2,0.0,0.0,679,경기도,안산시 상록구,음식,43
01-25,0,토요일,-0.1,0.0,0.0,593,경기도,안산시 상록구,음식,1
01-25,10,토요일,3.6,0.0,0.0,779,경기도,안산시 상록구,음식,6
01-25,11,토요일,7.4,0.0,0.0,1842,경기도,안산시 상록구,음식,29
01-25,12,토요일,7.7,0.0,0.0,1756,경기도,안산시 상록구,음식,32
01-25,13,토요일,8.1,0.0,0.0,1817,경기도,안산시 상록구,음식,27
01-25,14,토요일,8.5,0.0,0.0,1749,경기도,안산시 상록구,음식,22
01-25,15,토요일,8.5,0.0,0.0,1569,경기도,안산시 상록구,음식,27
01-25,16,토요일,8.6,0.0,0.0,1765,경기도,안산시 상록구,음식,31
01-25,17,토요일,7.3,0.0,0.0,824,경기도,안산시 상록구,음식,51
01-25,18,토요일,5.8,0.0,0.0,950,경기도,안산시 상록구,음식,88
01-25,19,토요일,4.6,0.0,0.0,805,경기도,안산시 상록구,음식,60
01-25,20,토요일,3.6,0.0,0.0,704,경기도,안산시 상록구,음식,59
01-25,21,토요일,2.8,0.0,0.0,602,경기도,안산시 상록구,음식,61
01-25,22,토요일,2.4,0.0,0.0,728,경기도,안산시 상록구,음식,44
01-25,23,토요일,1.7,0.0,0.0,600,경기도,안산시 상록구,음식,54
01-26,0,일요일,1.0,0.0,0.0,551,경기도,안산시 상록구,음식,33
01-26,1,일요일,-0.1,0.0,0.0,511,경기도,안산시 상록구,음식,19
01-26,2,일요일,-0.4,0.0,0.0,1068,경기도,안산시 상록구,음식,8
01-26,10,일요일,3.2,0.0,0.0,879,경기도,안산시 상록구,음식,11
01-26,11,일요일,6.9,0.0,0.0,1560,경기도,안산시 상록구,음식,27
01-26,12,일요일,8.2,0.0,0.0,1435,경기도,안산시 상록구,음식,35
01-26,13,일요일,10.0,0.0,0.0,1617,경기도,안산시 상록구,음식,48
01-26,14,일요일,10.8,0.0,0.0,1979,경기도,안산시 상록구,음식,25
01-26,15,일요일,11.5,0.0,0.0,1990,경기도,안산시 상록구,음식,27
01-26,16,일요일,11.6,0.0,0.0,2000,경기도,안산시 상록구,음식,29
01-26,17,일요일,11.0,0.0,0.0,1988,경기도,안산시 상록구,음식,61
01-26,18,일요일,9.9,0.0,0.0,2000,경기도,안산시 상록구,음식,82
01-26,19,일요일,10.0,0.0,0.0,2000,경기도,안산시 상록구,음식,75
01-26,20,일요일,8.9,0.0,0.0,2000,경기도,안산시 상록구,음식,73
01-26,21,일요일,8.3,0.0,0.0,2000,경기도,안산시 상록구,음식,77
01-26,22,일요일,7.5,0.0,0.0,2000,경기도,안산시 상록구,음식,49
01-26,23,일요일,7.2,0.0,0.0,2000,경기도,안산시 상록구,음식,34
01-27,0,월요일,6.8,0.0,0.0,2000,경기도,안산시 상록구,음식,38
01-27,1,월요일,6.8,0.0,0.0,2000,경기도,안산시 상록구,음식,30
01-27,2,월요일,6.5,0.0,0.0,2000,경기도,안산시 상록구,음식,21
01-27,10,월요일,7.1,0.0,0.0,2000,경기도,안산시 상록구,음식,9
01-27,11,월요일,7.3,0.0,0.0,2000,경기도,안산시 상록구,음식,37
01-27,12,월요일,7.4,0.0,0.0,2000,경기도,안산시 상록구,음식,41
01-27,13,월요일,7.7,0.0,0.0,2000,경기도,안산시 상록구,음식,41
01-27,14,월요일,8.0,0.0,0.0,2000,경기도,안산시 상록구,음식,32
01-27,15,월요일,7.4,0.0,0.0,2000,경기도,안산시 상록구,음식,37
01-27,16,월요일,6.8,0.0,0.0,1836,경기도,안산시 상록구,음식,40
01-27,17,월요일,6.6,0.0,0.0,1953,경기도,안산시 상록구,음식,53
01-27,18,월요일,5.7,0.0,0.0,2000,경기도,안산시 상록구,음식,82
01-27,19,월요일,4.3,0.0,0.0,1957,경기도,안산시 상록구,음식,76
01-27,20,월요일,3.7,0.0,0.0,1226,경기도,안산시 상록구,음식,54
01-27,21,월요일,3.6,1.2,0.0,1915,경기도,안산시 상록구,음식,53
01-27,22,월요일,3.9,0.0,0.0,1993,경기도,안산시 상록구,음식,35
01-27,23,월요일,4.1,0.0,0.0,1997,경기도,안산시 상록구,음식,26
01-28,0,화요일,3.9,0.2,0.0,1968,경기도,안산시 상록구,음식,17
01-28,1,화요일,4.2,0.0,0.0,2000,경기도,안산시 상록구,음식,8
01-28,2,화요일,4.4,0.0,0.0,1953,경기도,안산시 상록구,음식,5
01-28,10,화요일,8.0,0.0,0.0,2000,경기도,안산시 상록구,음식,4
01-28,11,화요일,9.1,0.0,0.0,2000,경기도,안산시 상록구,음식,21
01-28,12,화요일,9.7,0.0,0.0,1952,경기도,안산시 상록구,음식,38
01-28,13,화요일,10.1,0.0,0.0,2000,경기도,안산시 상록구,음식,39
01-28,14,화요일,10.5,0.0,0.0,2000,경기도,안산시 상록구,음식,21
01-28,15,화요일,10.6,0.0,0.0,2000,경기도,안산시 상록구,음식,16
01-28,16,화요일,10.6,0.0,0.0,2000,경기도,안산시 상록구,음식,12
01-28,17,화요일,10.1,0.0,0.0,2000,경기도,안산시 상록구,음식,29
01-28,18,화요일,9.8,0.0,0.0,2000,경기도,안산시 상록구,음식,65
01-28,19,화요일,9.4,0.0,0.0,2000,경기도,안산시 상록구,음식,79
01-28,20,화요일,8.7,0.0,0.0,2000,경기도,안산시 상록구,음식,52
01-28,21,화요일,7.8,0.0,0.0,2000,경기도,안산시 상록구,음식,45
01-28,22,화요일,7.0,0.0,0.0,2000,경기도,안산시 상록구,음식,40
01-28,23,화요일,6.7,0.0,0.0,2000,경기도,안산시 상록구,음식,28
01-29,0,수요일,4.9,0.0,0.0,1974,경기도,안산시 상록구,음식,20
01-29,1,수요일,4.4,0.0,0.0,2000,경기도,안산시 상록구,음식,2
01-29,2,수요일,4.5,0.0,0.0,2000,경기도,안산시 상록구,음식,1
01-29,10,수요일,5.9,0.0,0.0,2000,경기도,안산시 상록구,음식,6
01-29,11,수요일,7.8,0.0,0.0,1984,경기도,안산시 상록구,음식,28
01-29,12,수요일,8.6,0.0,0.0,2000,경기도,안산시 상록구,음식,52
01-29,13,수요일,10.0,0.0,0.0,1994,경기도,안산시 상록구,음식,37
01-29,14,수요일,10.3,0.0,0.0,1997,경기도,안산시 상록구,음식,32
01-29,15,수요일,10.0,0.0,0.0,2000,경기도,안산시 상록구,음식,25
01-29,16,수요일,10.9,0.0,0.0,2000,경기도,안산시 상록구,음식,19
01-29,17,수요일,10.4,0.0,0.0,2000,경기도,안산시 상록구,음식,42
01-29,18,수요일,9.3,0.0,0.0,2000,경기도,안산시 상록구,음식,70
01-29,19,수요일,7.6,0.0,0.0,2000,경기도,안산시 상록구,음식,91
01-29,20,수요일,7.0,0.0,0.0,2000,경기도,안산시 상록구,음식,55
01-29,21,수요일,6.4,0.0,0.0,2000,경기도,안산시 상록구,음식,62
01-29,22,수요일,5.7,0.0,0.0,2000,경기도,안산시 상록구,음식,47
01-29,23,수요일,3.7,0.0,0.0,2000,경기도,안산시 상록구,음식,43
01-30,0,목요일,5.6,0.0,0.0,2000,경기도,안산시 상록구,음식,15
01-30,1,목요일,5.5,0.0,0.0,2000,경기도,안산시 상록구,음식,12
01-30,2,목요일,5.3,0.0,0.0,2000,경기도,안산시 상록구,음식,15
01-30,10,목요일,6.0,0.0,0.0,1913,경기도,안산시 상록구,음식,3
01-30,11,목요일,8.0,0.0,0.0,2000,경기도,안산시 상록구,음식,26
01-30,12,목요일,9.3,0.0,0.0,1967,경기도,안산시 상록구,음식,31
01-30,13,목요일,9.8,0.0,0.0,1991,경기도,안산시 상록구,음식,28
01-30,14,목요일,10.5,0.0,0.0,2000,경기도,안산시 상록구,음식,23
01-30,15,목요일,8.9,0.0,0.0,2000,경기도,안산시 상록구,음식,24
01-30,16,목요일,9.0,0.0,0.0,2000,경기도,안산시 상록구,음식,13
01-30,17,목요일,8.1,0.0,0.0,1992,경기도,안산시 상록구,음식,41
01-30,18,목요일,6.3,0.0,0.0,2000,경기도,안산시 상록구,음식,81
01-30,19,목요일,5.6,0.0,0.0,2000,경기도,안산시 상록구,음식,92
01-30,20,목요일,4.6,0.0,0.0,2000,경기도,안산시 상록구,음식,48
01-30,21,목요일,4.3,0.0,0.0,2000,경기도,안산시 상록구,음식,64
01-30,22,목요일,4.0,0.0,0.0,2000,경기도,안산시 상록구,음식,38
01-30,23,목요일,4.1,0.0,0.0,2000,경기도,안산시 상록구,음식,35
01-31,0,금요일,3.9,0.0,0.0,1841,경기도,안산시 상록구,음식,11
01-31,1,금요일,2.6,0.0,0.0,1776,경기도,안산시 상록구,음식,10
01-31,2,금요일,2.6,0.0,0.0,1440,경기도,안산시 상록구,음식,12
01-31,10,금요일,3.7,0.0,0.0,727,경기도,안산시 상록구,음식,10
01-31,11,금요일,4.5,0.0,0.0,738,경기도,안산시 상록구,음식,30
01-31,12,금요일,5.3,0.0,0.0,638,경기도,안산시 상록구,음식,46
01-31,13,금요일,6.8,0.0,0.0,1140,경기도,안산시 상록구,음식,27
01-31,14,금요일,6.3,0.0,0.0,1160,경기도,안산시 상록구,음식,26
01-31,15,금요일,6.2,0.0,0.0,1215,경기도,안산시 상록구,음식,18
01-31,16,금요일,6.4,0.0,0.0,1291,경기도,안산시 상록구,음식,23
01-31,17,금요일,5.2,0.0,0.0,1276,경기도,안산시 상록구,음식,50
01-31,18,금요일,4.0,0.0,0.0,1038,경기도,안산시 상록구,음식,54
01-31,19,금요일,2.9,0.0,0.0,947,경기도,안산시 상록구,음식,117
01-31,20,금요일,1.9,0.0,0.0,961,경기도,안산시 상록구,음식,96
01-31,21,금요일,0.9,0.0,0.0,872,경기도,안산시 상록구,음식,84
01-31,22,금요일,0.5,0.0,0.0,730,경기도,안산시 상록구,음식,56
01-31,23,금요일,0.0,0.0,0.0,645,경기도,안산시 상록구,음식,37
02-01,0,토요일,-0.5,0.0,0.0,611,경기도,안산시 상록구,음식,22
02-01,1,토요일,-0.5,0.0,0.0,535,경기도,안산시 상록구,음식,9
02-01,2,토요일,-1.1,0.0,0.0,611,경기도,안산시 상록구,음식,18
02-01,3,토요일,-1.2,0.0,0.0,615,경기도,안산시 상록구,음식,1
02-01,10,토요일,1.2,0.0,0.0,743,경기도,안산시 상록구,음식,12
02-01,11,토요일,2.0,0.0,0.0,829,경기도,안산시 상록구,음식,28
02-01,12,토요일,4.2,0.0,0.0,673,경기도,안산시 상록구,음식,51
02-01,13,토요일,5.0,0.0,0.0,564,경기도,안산시 상록구,음식,55
02-01,14,토요일,5.6,0.0,0.0,530,경기도,안산시 상록구,음식,43
02-01,15,토요일,7.4,0.0,0.0,779,경기도,안산시 상록구,음식,44
02-01,16,토요일,7.3,0.0,0.0,530,경기도,안산시 상록구,음식,42
02-01,17,토요일,6.2,0.0,0.0,691,경기도,안산시 상록구,음식,53
02-01,18,토요일,4.8,0.0,0.0,492,경기도,안산시 상록구,음식,112
02-01,19,토요일,4.1,0.0,0.0,639,경기도,안산시 상록구,음식,100
02-01,20,토요일,2.9,0.0,0.0,708,경기도,안산시 상록구,음식,95
02-01,21,토요일,1.9,0.0,0.0,667,경기도,안산시 상록구,음식,69
02-01,22,토요일,1.8,0.0,0.0,898,경기도,안산시 상록구,음식,74
02-01,23,토요일,0.3,0.0,0.0,472,경기도,안산시 상록구,음식,37
02-02,0,일요일,-0.4,0.0,0.0,652,경기도,안산시 상록구,음식,30
02-02,1,일요일,-1.4,0.0,0.0,379,경기도,안산시 상록구,음식,14
02-02,2,일요일,-1.8,0.0,0.0,478,경기도,안산시 상록구,음식,12
02-02,10,일요일,1.2,0.0,0.0,627,경기도,안산시 상록구,음식,12
02-02,11,일요일,2.1,0.0,0.0,566,경기도,안산시 상록구,음식,40
02-02,12,일요일,3.5,0.0,0.0,838,경기도,안산시 상록구,음식,56
02-02,13,일요일,4.8,0.0,0.0,1157,경기도,안산시 상록구,음식,67
02-02,14,일요일,5.2,0.0,0.0,1409,경기도,안산시 상록구,음식,35
02-02,15,일요일,5.8,0.0,0.0,1035,경기도,안산시 상록구,음식,53
02-02,16,일요일,5.6,0.0,0.0,960,경기도,안산시 상록구,음식,51
02-02,17,일요일,4.4,0.0,0.0,1099,경기도,안산시 상록구,음식,58
02-02,18,일요일,2.9,0.0,0.0,1423,경기도,안산시 상록구,음식,111
02-02,19,일요일,1.4,0.0,0.0,1404,경기도,안산시 상록구,음식,109
02-02,20,일요일,0.6,0.0,0.0,1699,경기도,안산시 상록구,음식,83
02-02,21,일요일,0.2,0.0,0.0,1650,경기도,안산시 상록구,음식,57
02-02,22,일요일,0.8,0.0,0.0,1914,경기도,안산시 상록구,음식,51
02-02,23,일요일,1.0,0.0,0.0,1888,경기도,안산시 상록구,음식,44
02-03,0,월요일,2.2,0.0,0.0,1797,경기도,안산시 상록구,음식,20
02-03,1,월요일,1.3,0.0,0.0,1509,경기도,안산시 상록구,음식,25
02-03,2,월요일,0.5,0.0,0.4,1361,경기도,안산시 상록구,음식,28
02-03,3,월요일,0.8,0.1,0.3,1678,경기도,안산시 상록구,음식,2
02-03,10,월요일,0.6,0.0,0.0,1983,경기도,안산시 상록구,음식,6
02-03,11,월요일,1.8,0.0,0.0,1731,경기도,안산시 상록구,음식,22
02-03,12,월요일,2.3,0.0,0.0,1802,경기도,안산시 상록구,음식,39
02-03,13,월요일,2.5,0.0,0.0,2000,경기도,안산시 상록구,음식,30
02-03,14,월요일,2.4,0.0,0.0,2000,경기도,안산시 상록구,음식,24
02-03,15,월요일,1.8,0.0,0.0,2000,경기도,안산시 상록구,음식,25
02-03,16,월요일,2.1,0.0,0.0,1999,경기도,안산시 상록구,음식,24
02-03,17,월요일,1.1,0.0,0.0,2000,경기도,안산시 상록구,음식,31
02-03,18,월요일,-0.1,0.0,0.0,2000,경기도,안산시 상록구,음식,62
02-03,19,월요일,-1.2,0.0,0.0,2000,경기도,안산시 상록구,음식,82
02-03,20,월요일,-1.9,0.0,0.0,2000,경기도,안산시 상록구,음식,52
02-03,21,월요일,-1.9,0.0,0.0,2000,경기도,안산시 상록구,음식,49
02-03,22,월요일,-2.6,0.0,0.0,2000,경기도,안산시 상록구,음식,27
02-03,23,월요일,-2.3,0.0,0.0,2000,경기도,안산시 상록구,음식,32
02-04,0,화요일,-2.8,0.0,0.0,1999,경기도,안산시 상록구,음식,11
02-04,1,화요일,-3.3,0.0,0.0,2000,경기도,안산시 상록구,음식,4
02-04,2,화요일,-4.2,0.0,0.0,2000,경기도,안산시 상록구,음식,12
02-04,10,화요일,-1.2,0.0,0.0,1909,경기도,안산시 상록구,음식,5
02-04,11,화요일,0.3,0.0,0.0,1825,경기도,안산시 상록구,음식,32
02-04,12,화요일,2.3,0.0,0.0,1711,경기도,안산시 상록구,음식,35
02-04,13,화요일,3.7,0.0,0.0,1912,경기도,안산시 상록구,음식,30
02-04,14,화요일,3.8,0.0,0.0,2000,경기도,안산시 상록구,음식,35
02-04,15,화요일,4.6,0.0,0.0,1924,경기도,안산시 상록구,음식,16
02-04,16,화요일,3.9,0.0,0.0,2000,경기도,안산시 상록구,음식,21
02-04,17,화요일,3.5,0.0,0.0,1616,경기도,안산시 상록구,음식,47
02-04,18,화요일,2.1,0.0,0.0,830,경기도,안산시 상록구,음식,67
02-04,19,화요일,0.8,0.0,0.0,618,경기도,안산시 상록구,음식,100
02-04,20,화요일,0.6,0.0,0.3,489,경기도,안산시 상록구,음식,77
02-04,21,화요일,0.4,0.9,0.3,462,경기도,안산시 상록구,음식,61
02-04,22,화요일,-1.1,0.0,0.6,911,경기도,안산시 상록구,음식,40
