날짜,시간,요일,기온,강수량,적설,시도,시군구,업종,주문건수
2021-04-29,0,목요일,11.7,0.0,0.0,경기도,안산시 상록구,음식,12
2021-04-29,1,목요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,5
2021-04-29,2,목요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,3
2021-04-29,10,목요일,16.9,0.0,0.0,경기도,안산시 상록구,음식,9
2021-04-29,11,목요일,16.1,0.0,0.0,경기도,안산시 상록구,음식,19
2021-04-29,12,목요일,15.4,0.0,0.0,경기도,안산시 상록구,음식,18
2021-04-29,13,목요일,17.1,0.0,0.0,경기도,안산시 상록구,음식,21
2021-04-29,14,목요일,17.8,0.0,0.0,경기도,안산시 상록구,음식,19
2021-04-29,15,목요일,19.5,0.0,0.0,경기도,안산시 상록구,음식,9
2021-04-29,16,목요일,19.7,0.0,0.0,경기도,안산시 상록구,음식,12
2021-04-29,17,목요일,18.9,0.0,0.0,경기도,안산시 상록구,음식,28
2021-04-29,18,목요일,18.1,0.0,0.0,경기도,안산시 상록구,음식,44
2021-04-29,19,목요일,16.5,0.0,0.0,경기도,안산시 상록구,음식,47
2021-04-29,20,목요일,15.4,0.0,0.0,경기도,안산시 상록구,음식,40
2021-04-29,21,목요일,15.9,0.0,0.0,경기도,안산시 상록구,음식,42
2021-04-29,22,목요일,12.3,0.7,0.0,경기도,안산시 상록구,음식,25
2021-04-29,23,목요일,10.9,4.4,0.0,경기도,안산시 상록구,음식,15
2021-04-30,0,금요일,11.3,1.2,0.0,경기도,안산시 상록구,음식,8
2021-04-30,1,금요일,10.4,2.2,0.0,경기도,안산시 상록구,음식,8
2021-04-30,2,금요일,9.5,4.7,0.0,경기도,안산시 상록구,음식,2
2021-04-30,10,금요일,9.8,0.4,0.0,경기도,안산시 상록구,음식,15
2021-04-30,11,금요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,15
2021-04-30,12,금요일,11.0,0.0,0.0,경기도,안산시 상록구,음식,35
2021-04-30,13,금요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,22
2021-04-30,14,금요일,13.3,0.0,0.0,경기도,안산시 상록구,음식,16
2021-04-30,15,금요일,14.1,0.0,0.0,경기도,안산시 상록구,음식,14
2021-04-30,16,금요일,13.9,0.0,0.0,경기도,안산시 상록구,음식,11
2021-04-30,17,금요일,12.1,0.0,0.0,경기도,안산시 상록구,음식,34
2021-04-30,18,금요일,12.0,0.0,0.0,경기도,안산시 상록구,음식,52
2021-04-30,19,금요일,11.3,0.0,0.0,경기도,안산시 상록구,음식,67
2021-04-30,20,금요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,57
2021-04-30,21,금요일,10.5,0.0,0.0,경기도,안산시 상록구,음식,44
2021-04-30,22,금요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,50
2021-04-30,23,금요일,9.9,0.0,0.0,경기도,안산시 상록구,음식,24
2021-05-01,0,토요일,10.0,0.0,0.0,경기도,안산시 상록구,음식,7
2021-05-01,1,토요일,10.0,0.0,0.0,경기도,안산시 상록구,음식,9
2021-05-01,2,토요일,9.8,0.0,0.0,경기도,안산시 상록구,음식,5
2021-05-01,10,토요일,11.4,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-01,11,토요일,13.3,0.0,0.0,경기도,안산시 상록구,음식,34
2021-05-01,12,토요일,13.9,0.0,0.0,경기도,안산시 상록구,음식,40
2021-05-01,13,토요일,12.6,0.0,0.0,경기도,안산시 상록구,음식,24
2021-05-01,14,토요일,12.4,1.4,0.0,경기도,안산시 상록구,음식,26
2021-05-01,15,토요일,12.6,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-01,16,토요일,10.9,0.1,0.0,경기도,안산시 상록구,음식,35
2021-05-01,17,토요일,10.5,0.0,0.0,경기도,안산시 상록구,음식,50
2021-05-01,18,토요일,10.1,0.0,0.0,경기도,안산시 상록구,음식,71
2021-05-01,19,토요일,9.9,0.3,0.0,경기도,안산시 상록구,음식,56
2021-05-01,20,토요일,9.5,0.0,0.0,경기도,안산시 상록구,음식,56
2021-05-01,21,토요일,10.3,0.0,0.0,경기도,안산시 상록구,음식,52
2021-05-01,22,토요일,9.4,0.0,0.0,경기도,안산시 상록구,음식,47
2021-05-01,23,토요일,9.1,0.0,0.0,경기도,안산시 상록구,음식,29
2021-05-02,0,일요일,8.7,0.0,0.0,경기도,안산시 상록구,음식,16
2021-05-02,1,일요일,8.5,0.2,0.0,경기도,안산시 상록구,음식,10
2021-05-02,2,일요일,8.0,1.4,0.0,경기도,안산시 상록구,음식,8
2021-05-02,3,일요일,8.1,0.6,0.0,경기도,안산시 상록구,음식,2
2021-05-02,10,일요일,12.7,0.0,0.0,경기도,안산시 상록구,음식,14
2021-05-02,11,일요일,14.0,0.0,0.0,경기도,안산시 상록구,음식,32
2021-05-02,12,일요일,15.5,0.0,0.0,경기도,안산시 상록구,음식,45
2021-05-02,13,일요일,17.0,0.0,0.0,경기도,안산시 상록구,음식,37
2021-05-02,14,일요일,17.3,0.0,0.0,경기도,안산시 상록구,음식,21
2021-05-02,15,일요일,16.9,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-02,16,일요일,16.5,0.0,0.0,경기도,안산시 상록구,음식,36
2021-05-02,17,일요일,16.0,0.0,0.0,경기도,안산시 상록구,음식,45
2021-05-02,18,일요일,15.1,0.0,0.0,경기도,안산시 상록구,음식,52
2021-05-02,19,일요일,13.9,0.0,0.0,경기도,안산시 상록구,음식,66
2021-05-02,20,일요일,12.2,0.0,0.0,경기도,안산시 상록구,음식,36
2021-05-02,21,일요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,44
2021-05-02,22,일요일,10.0,0.0,0.0,경기도,안산시 상록구,음식,21
2021-05-02,23,일요일,8.8,0.0,0.0,경기도,안산시 상록구,음식,15
2021-05-03,0,월요일,8.6,0.0,0.0,경기도,안산시 상록구,음식,4
2021-05-03,1,월요일,8.9,0.0,0.0,경기도,안산시 상록구,음식,2
2021-05-03,10,월요일,14.3,0.0,0.0,경기도,안산시 상록구,음식,11
2021-05-03,11,월요일,16.2,0.0,0.0,경기도,안산시 상록구,음식,20
2021-05-03,12,월요일,17.2,0.0,0.0,경기도,안산시 상록구,음식,22
2021-05-03,13,월요일,18.3,0.0,0.0,경기도,안산시 상록구,음식,25
2021-05-03,14,월요일,19.1,0.0,0.0,경기도,안산시 상록구,음식,6
2021-05-03,15,월요일,19.8,0.0,0.0,경기도,안산시 상록구,음식,14
2021-05-03,16,월요일,19.4,0.0,0.0,경기도,안산시 상록구,음식,16
2021-05-03,17,월요일,17.7,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-03,18,월요일,16.2,0.0,0.0,경기도,안산시 상록구,음식,36
2021-05-03,19,월요일,14.9,0.0,0.0,경기도,안산시 상록구,음식,31
2021-05-03,20,월요일,13.7,0.0,0.0,경기도,안산시 상록구,음식,26
2021-05-03,21,월요일,12.5,0.0,0.0,경기도,안산시 상록구,음식,28
2021-05-03,22,월요일,11.8,0.0,0.0,경기도,안산시 상록구,음식,27
2021-05-03,23,월요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,16
2021-05-04,0,화요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,5
2021-05-04,1,화요일,10.6,0.0,0.0,경기도,안산시 상록구,음식,1
2021-05-04,2,화요일,10.3,0.0,0.0,경기도,안산시 상록구,음식,7
2021-05-04,10,화요일,14.2,0.3,0.0,경기도,안산시 상록구,음식,14
2021-05-04,11,화요일,14.5,0.9,0.0,경기도,안산시 상록구,음식,30
2021-05-04,12,화요일,15.5,0.0,0.0,경기도,안산시 상록구,음식,29
2021-05-04,13,화요일,17.1,0.0,0.0,경기도,안산시 상록구,음식,16
2021-05-04,14,화요일,17.9,0.0,0.0,경기도,안산시 상록구,음식,25
2021-05-04,15,화요일,16.9,3.2,0.0,경기도,안산시 상록구,음식,17
2021-05-04,16,화요일,17.4,1.3,0.0,경기도,안산시 상록구,음식,16
2021-05-04,17,화요일,17.8,0.3,0.0,경기도,안산시 상록구,음식,37
2021-05-04,18,화요일,18.0,0.2,0.0,경기도,안산시 상록구,음식,53
2021-05-04,19,화요일,17.6,0.5,0.0,경기도,안산시 상록구,음식,48
2021-05-04,20,화요일,16.6,1.9,0.0,경기도,안산시 상록구,음식,61
2021-05-04,21,화요일,16.4,2.2,0.0,경기도,안산시 상록구,음식,52
2021-05-04,22,화요일,16.2,3.1,0.0,경기도,안산시 상록구,음식,29
2021-05-04,23,화요일,15.1,3.5,0.0,경기도,안산시 상록구,음식,37
2021-05-05,0,수요일,14.3,1.4,0.0,경기도,안산시 상록구,음식,16
2021-05-05,1,수요일,14.0,0.1,0.0,경기도,안산시 상록구,음식,6
2021-05-05,2,수요일,13.7,0.0,0.0,경기도,안산시 상록구,음식,4
2021-05-05,10,수요일,13.6,0.0,0.0,경기도,안산시 상록구,음식,26
2021-05-05,11,수요일,14.5,0.0,0.0,경기도,안산시 상록구,음식,40
2021-05-05,12,수요일,16.3,0.0,0.0,경기도,안산시 상록구,음식,44
2021-05-05,13,수요일,16.8,0.0,0.0,경기도,안산시 상록구,음식,39
2021-05-05,14,수요일,17.2,0.0,0.0,경기도,안산시 상록구,음식,37
2021-05-05,15,수요일,17.9,0.0,0.0,경기도,안산시 상록구,음식,27
2021-05-05,16,수요일,17.8,0.0,0.0,경기도,안산시 상록구,음식,22
2021-05-05,17,수요일,17.0,0.0,0.0,경기도,안산시 상록구,음식,40
2021-05-05,18,수요일,15.9,0.0,0.0,경기도,안산시 상록구,음식,63
2021-05-05,19,수요일,14.0,0.0,0.0,경기도,안산시 상록구,음식,60
2021-05-05,20,수요일,12.1,0.0,0.0,경기도,안산시 상록구,음식,50
2021-05-05,21,수요일,11.5,0.0,0.0,경기도,안산시 상록구,음식,30
2021-05-05,22,수요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,37
2021-05-05,23,수요일,10.4,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-06,0,목요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,18
2021-05-06,1,목요일,9.2,0.0,0.0,경기도,안산시 상록구,음식,5
2021-05-06,2,목요일,7.9,0.0,0.0,경기도,안산시 상록구,음식,6
2021-05-06,10,목요일,17.9,0.0,0.0,경기도,안산시 상록구,음식,12
2021-05-06,11,목요일,18.8,0.0,0.0,경기도,안산시 상록구,음식,17
2021-05-06,12,목요일,19.9,0.0,0.0,경기도,안산시 상록구,음식,24
2021-05-06,13,목요일,21.7,0.0,0.0,경기도,안산시 상록구,음식,15
2021-05-06,14,목요일,22.4,0.0,0.0,경기도,안산시 상록구,음식,15
2021-05-06,15,목요일,22.2,0.0,0.0,경기도,안산시 상록구,음식,7
2021-05-06,16,목요일,21.7,0.0,0.0,경기도,안산시 상록구,음식,11
2021-05-06,17,목요일,20.1,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-06,18,목요일,19.8,0.0,0.0,경기도,안산시 상록구,음식,39
2021-05-06,19,목요일,18.7,0.0,0.0,경기도,안산시 상록구,음식,42
2021-05-06,20,목요일,17.3,0.0,0.0,경기도,안산시 상록구,음식,33
2021-05-06,21,목요일,17.3,0.0,0.0,경기도,안산시 상록구,음식,34
2021-05-06,22,목요일,16.6,0.0,0.0,경기도,안산시 상록구,음식,29
2021-05-06,23,목요일,15.0,0.0,0.0,경기도,안산시 상록구,음식,12
2021-05-07,0,금요일,13.0,0.0,0.0,경기도,안산시 상록구,음식,7
2021-05-07,1,금요일,12.3,0.0,0.0,경기도,안산시 상록구,음식,4
2021-05-07,2,금요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,4
2021-05-07,10,금요일,15.8,0.2,0.0,경기도,안산시 상록구,음식,13
2021-05-07,11,금요일,14.5,8.7,0.0,경기도,안산시 상록구,음식,18
2021-05-07,12,금요일,14.5,0.0,0.0,경기도,안산시 상록구,음식,41
2021-05-07,13,금요일,15.9,0.0,0.0,경기도,안산시 상록구,음식,9
2021-05-07,14,금요일,15.7,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-07,15,금요일,15.2,0.0,0.0,경기도,안산시 상록구,음식,12
2021-05-07,16,금요일,15.2,0.0,0.0,경기도,안산시 상록구,음식,13
2021-05-07,17,금요일,15.2,0.0,0.0,경기도,안산시 상록구,음식,32
2021-05-07,18,금요일,14.1,0.0,0.0,경기도,안산시 상록구,음식,49
2021-05-07,19,금요일,12.7,0.0,0.0,경기도,안산시 상록구,음식,63
2021-05-07,20,금요일,11.6,0.0,0.0,경기도,안산시 상록구,음식,44
2021-05-07,21,금요일,10.9,0.0,0.0,경기도,안산시 상록구,음식,34
2021-05-07,22,금요일,10.5,0.0,0.0,경기도,안산시 상록구,음식,38
2021-05-07,23,금요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,22
2021-05-08,0,토요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,21
2021-05-08,1,토요일,10.1,0.0,0.0,경기도,안산시 상록구,음식,11
2021-05-08,2,토요일,9.5,0.0,0.0,경기도,안산시 상록구,음식,6
2021-05-08,3,토요일,9.0,0.0,0.0,경기도,안산시 상록구,음식,1
2021-05-08,10,토요일,15.5,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-08,11,토요일,17.8,0.0,0.0,경기도,안산시 상록구,음식,37
2021-05-08,12,토요일,18.4,0.0,0.0,경기도,안산시 상록구,음식,41
2021-05-08,13,토요일,19.3,0.0,0.0,경기도,안산시 상록구,음식,37
2021-05-08,14,토요일,20.8,0.0,0.0,경기도,안산시 상록구,음식,28
2021-05-08,15,토요일,20.8,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-08,16,토요일,20.2,0.0,0.0,경기도,안산시 상록구,음식,31
2021-05-08,17,토요일,18.9,0.0,0.0,경기도,안산시 상록구,음식,50
2021-05-08,18,토요일,17.1,0.0,0.0,경기도,안산시 상록구,음식,70
2021-05-08,19,토요일,15.1,0.0,0.0,경기도,안산시 상록구,음식,55
2021-05-08,20,토요일,13.7,0.0,0.0,경기도,안산시 상록구,음식,50
2021-05-08,21,토요일,12.7,0.0,0.0,경기도,안산시 상록구,음식,54
2021-05-08,22,토요일,12.2,0.0,0.0,경기도,안산시 상록구,음식,31
2021-05-08,23,토요일,11.6,0.0,0.0,경기도,안산시 상록구,음식,34
2021-05-09,0,일요일,10.6,0.0,0.0,경기도,안산시 상록구,음식,12
2021-05-09,1,일요일,10.7,0.0,0.0,경기도,안산시 상록구,음식,9
2021-05-09,2,일요일,10.5,0.0,0.0,경기도,안산시 상록구,음식,3
2021-05-09,10,일요일,17.3,0.0,0.0,경기도,안산시 상록구,음식,30
2021-05-09,11,일요일,19.2,0.0,0.0,경기도,안산시 상록구,음식,32
2021-05-09,12,일요일,19.7,0.0,0.0,경기도,안산시 상록구,음식,59
2021-05-09,13,일요일,20.3,0.0,0.0,경기도,안산시 상록구,음식,44
2021-05-09,14,일요일,20.1,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-09,15,일요일,20.4,0.0,0.0,경기도,안산시 상록구,음식,22
2021-05-09,16,일요일,20.8,0.0,0.0,경기도,안산시 상록구,음식,36
2021-05-09,17,일요일,19.9,0.0,0.0,경기도,안산시 상록구,음식,53
2021-05-09,18,일요일,17.8,0.0,0.0,경기도,안산시 상록구,음식,42
2021-05-09,19,일요일,16.4,0.0,0.0,경기도,안산시 상록구,음식,53
2021-05-09,20,일요일,14.3,0.0,0.0,경기도,안산시 상록구,음식,46
2021-05-09,21,일요일,12.8,0.0,0.0,경기도,안산시 상록구,음식,34
2021-05-09,22,일요일,12.0,0.0,0.0,경기도,안산시 상록구,음식,30
2021-05-09,23,일요일,11.0,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-10,0,월요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,1
2021-05-10,1,월요일,9.7,0.0,0.0,경기도,안산시 상록구,음식,1
2021-05-10,2,월요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,3
2021-05-10,10,월요일,10.5,1.6,0.0,경기도,안산시 상록구,음식,17
2021-05-10,11,월요일,11.3,0.7,0.0,경기도,안산시 상록구,음식,23
2021-05-10,12,월요일,11.6,0.1,0.0,경기도,안산시 상록구,음식,26
2021-05-10,13,월요일,12.0,0.6,0.0,경기도,안산시 상록구,음식,16
2021-05-10,14,월요일,12.5,0.3,0.0,경기도,안산시 상록구,음식,27
2021-05-10,15,월요일,12.9,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-10,16,월요일,13.3,0.0,0.0,경기도,안산시 상록구,음식,17
2021-05-10,17,월요일,13.2,0.0,0.0,경기도,안산시 상록구,음식,27
2021-05-10,18,월요일,13.4,0.0,0.0,경기도,안산시 상록구,음식,49
2021-05-10,19,월요일,13.2,0.0,0.0,경기도,안산시 상록구,음식,34
2021-05-10,20,월요일,13.1,0.0,0.0,경기도,안산시 상록구,음식,24
2021-05-10,21,월요일,13.0,0.0,0.0,경기도,안산시 상록구,음식,29
2021-05-10,22,월요일,13.0,0.0,0.0,경기도,안산시 상록구,음식,22
2021-05-10,23,월요일,13.1,0.0,0.0,경기도,안산시 상록구,음식,14
2021-05-11,0,화요일,12.8,0.0,0.0,경기도,안산시 상록구,음식,8
2021-05-11,1,화요일,12.9,0.0,0.0,경기도,안산시 상록구,음식,2
2021-05-11,10,화요일,18.7,0.0,0.0,경기도,안산시 상록구,음식,5
2021-05-11,11,화요일,20.3,0.0,0.0,경기도,안산시 상록구,음식,14
2021-05-11,12,화요일,21.7,0.0,0.0,경기도,안산시 상록구,음식,18
2021-05-11,13,화요일,22.7,0.0,0.0,경기도,안산시 상록구,음식,18
2021-05-11,14,화요일,23.3,0.0,0.0,경기도,안산시 상록구,음식,7
2021-05-11,15,화요일,24.0,0.0,0.0,경기도,안산시 상록구,음식,13
2021-05-11,16,화요일,23.8,0.0,0.0,경기도,안산시 상록구,음식,17
2021-05-11,17,화요일,23.4,0.0,0.0,경기도,안산시 상록구,음식,13
2021-05-11,18,화요일,22.8,0.0,0.0,경기도,안산시 상록구,음식,34
2021-05-11,19,화요일,21.5,0.0,0.0,경기도,안산시 상록구,음식,40
2021-05-11,20,화요일,20.8,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-11,21,화요일,19.8,0.0,0.0,경기도,안산시 상록구,음식,28
2021-05-11,22,화요일,18.5,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-11,23,화요일,17.8,0.0,0.0,경기도,안산시 상록구,음식,13
2021-05-12,0,수요일,17.6,0.0,0.0,경기도,안산시 상록구,음식,9
2021-05-12,1,수요일,16.4,0.0,0.0,경기도,안산시 상록구,음식,6
2021-05-12,2,수요일,16.3,0.0,0.0,경기도,안산시 상록구,음식,5
2021-05-12,10,수요일,21.2,0.0,0.0,경기도,안산시 상록구,음식,11
2021-05-12,11,수요일,22.2,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-12,12,수요일,22.4,0.0,0.0,경기도,안산시 상록구,음식,26
2021-05-12,13,수요일,23.3,0.0,0.0,경기도,안산시 상록구,음식,21
2021-05-12,14,수요일,24.7,0.0,0.0,경기도,안산시 상록구,음식,18
2021-05-12,15,수요일,25.7,0.0,0.0,경기도,안산시 상록구,음식,10
2021-05-12,16,수요일,26.7,0.0,0.0,경기도,안산시 상록구,음식,9
2021-05-12,17,수요일,26.4,0.0,0.0,경기도,안산시 상록구,음식,25
2021-05-12,18,수요일,26.3,0.0,0.0,경기도,안산시 상록구,음식,41
2021-05-12,19,수요일,25.4,0.0,0.0,경기도,안산시 상록구,음식,41
2021-05-12,20,수요일,21.5,0.0,0.0,경기도,안산시 상록구,음식,33
2021-05-12,21,수요일,20.0,0.0,0.0,경기도,안산시 상록구,음식,31
2021-05-12,22,수요일,18.3,0.0,0.0,경기도,안산시 상록구,음식,30
2021-05-12,23,수요일,17.8,0.0,0.0,경기도,안산시 상록구,음식,8
2021-05-13,0,목요일,17.1,0.0,0.0,경기도,안산시 상록구,음식,2
2021-05-13,1,목요일,16.2,0.0,0.0,경기도,안산시 상록구,음식,2
2021-05-13,2,목요일,15.0,0.0,0.0,경기도,안산시 상록구,음식,1
2021-05-13,10,목요일,24.3,0.0,0.0,경기도,안산시 상록구,음식,10
2021-05-13,11,목요일,25.0,0.0,0.0,경기도,안산시 상록구,음식,27
2021-05-13,12,목요일,26.1,0.0,0.0,경기도,안산시 상록구,음식,29
2021-05-13,13,목요일,27.1,0.0,0.0,경기도,안산시 상록구,음식,17
2021-05-13,14,목요일,27.7,0.0,0.0,경기도,안산시 상록구,음식,16
2021-05-13,15,목요일,28.3,0.0,0.0,경기도,안산시 상록구,음식,9
2021-05-13,16,목요일,26.9,0.0,0.0,경기도,안산시 상록구,음식,12
2021-05-13,17,목요일,26.5,0.0,0.0,경기도,안산시 상록구,음식,26
2021-05-13,18,목요일,25.3,0.0,0.0,경기도,안산시 상록구,음식,45
2021-05-13,19,목요일,23.2,0.0,0.0,경기도,안산시 상록구,음식,48
2021-05-13,20,목요일,20.7,0.0,0.0,경기도,안산시 상록구,음식,27
2021-05-13,21,목요일,19.0,0.0,0.0,경기도,안산시 상록구,음식,37
2021-05-13,22,목요일,18.4,0.0,0.0,경기도,안산시 상록구,음식,22
2021-05-13,23,목요일,17.7,0.0,0.0,경기도,안산시 상록구,음식,15
2021-05-14,0,금요일,16.9,0.0,0.0,경기도,안산시 상록구,음식,28
2021-05-14,1,금요일,16.3,0.0,0.0,경기도,안산시 상록구,음식,4
2021-05-14,2,금요일,15.8,0.0,0.0,경기도,안산시 상록구,음식,8
2021-05-14,10,금요일,24.2,0.0,0.0,경기도,안산시 상록구,음식,14
2021-05-14,11,금요일,25.7,0.0,0.0,경기도,안산시 상록구,음식,64
2021-05-14,12,금요일,27.6,0.0,0.0,경기도,안산시 상록구,음식,66
2021-05-14,13,금요일,28.9,0.0,0.0,경기도,안산시 상록구,음식,38
2021-05-14,14,금요일,28.8,0.0,0.0,경기도,안산시 상록구,음식,48
2021-05-14,15,금요일,29.6,0.0,0.0,경기도,안산시 상록구,음식,20
2021-05-14,16,금요일,29.7,0.0,0.0,경기도,안산시 상록구,음식,28
2021-05-14,17,금요일,29.8,0.0,0.0,경기도,안산시 상록구,음식,56
2021-05-14,18,금요일,25.3,0.0,0.0,경기도,안산시 상록구,음식,100
2021-05-14,19,금요일,21.2,0.0,0.0,경기도,안산시 상록구,음식,100
2021-05-14,20,금요일,20.0,0.0,0.0,경기도,안산시 상록구,음식,94
2021-05-14,21,금요일,19.5,0.0,0.0,경기도,안산시 상록구,음식,82
2021-05-14,22,금요일,19.5,0.0,0.0,경기도,안산시 상록구,음식,64
2021-05-14,23,금요일,18.9,0.0,0.0,경기도,안산시 상록구,음식,44
2021-05-15,0,토요일,18.7,0.0,0.0,경기도,안산시 상록구,음식,12
2021-05-15,1,토요일,19.2,0.0,0.0,경기도,안산시 상록구,음식,7
2021-05-15,2,토요일,19.2,0.0,0.0,경기도,안산시 상록구,음식,7
2021-05-15,3,토요일,19.2,0.0,0.0,경기도,안산시 상록구,음식,1
2021-05-16,13,일요일,19.9,3.0,0.0,경기도,안산시 상록구,음식,3
2021-05-16,14,일요일,19.7,2.0,0.0,경기도,안산시 상록구,음식,2
2021-05-16,15,일요일,19.7,0.8,0.0,경기도,안산시 상록구,음식,7
2021-05-16,16,일요일,19.6,0.8,0.0,경기도,안산시 상록구,음식,40
2021-05-16,17,일요일,19.5,1.5,0.0,경기도,안산시 상록구,음식,42
2021-05-16,18,일요일,18.3,2.8,0.0,경기도,안산시 상록구,음식,78
2021-05-16,19,일요일,17.4,3.0,0.0,경기도,안산시 상록구,음식,63
2021-05-16,20,일요일,16.8,1.5,0.0,경기도,안산시 상록구,음식,40
2021-05-16,21,일요일,16.9,1.5,0.0,경기도,안산시 상록구,음식,55
2021-05-16,22,일요일,16.4,0.4,0.0,경기도,안산시 상록구,음식,27
2021-05-16,23,일요일,16.2,0.0,0.0,경기도,안산시 상록구,음식,18
2021-05-17,0,월요일,15.9,0.0,0.0,경기도,안산시 상록구,음식,13
2021-05-17,1,월요일,15.5,0.0,0.0,경기도,안산시 상록구,음식,3
2021-05-17,2,월요일,15.3,0.0,0.0,경기도,안산시 상록구,음식,5
2021-05-17,10,월요일,15.9,0.0,0.0,경기도,안산시 상록구,음식,8
2021-05-17,11,월요일,15.8,0.1,0.0,경기도,안산시 상록구,음식,16
2021-05-17,12,월요일,16.2,0.6,0.0,경기도,안산시 상록구,음식,24
2021-05-17,13,월요일,15.8,0.8,0.0,경기도,안산시 상록구,음식,20
2021-05-17,14,월요일,15.6,1.5,0.0,경기도,안산시 상록구,음식,18
2021-05-17,15,월요일,15.5,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-17,16,월요일,15.6,0.0,0.0,경기도,안산시 상록구,음식,22
2021-05-17,17,월요일,15.9,0.0,0.0,경기도,안산시 상록구,음식,15
2021-05-17,18,월요일,15.9,0.0,0.0,경기도,안산시 상록구,음식,44
2021-05-17,19,월요일,15.7,0.0,0.0,경기도,안산시 상록구,음식,39
2021-05-17,20,월요일,15.5,0.0,0.0,경기도,안산시 상록구,음식,35
2021-05-17,21,월요일,15.2,0.0,0.0,경기도,안산시 상록구,음식,33
2021-05-17,22,월요일,15.1,0.0,0.0,경기도,안산시 상록구,음식,20
2021-05-17,23,월요일,14.1,0.0,0.0,경기도,안산시 상록구,음식,17
2021-05-18,0,화요일,13.5,0.0,0.0,경기도,안산시 상록구,음식,10
2021-05-18,1,화요일,13.1,0.0,0.0,경기도,안산시 상록구,음식,3
2021-05-18,2,화요일,13.2,0.0,0.0,경기도,안산시 상록구,음식,14
2021-05-18,10,화요일,17.2,0.0,0.0,경기도,안산시 상록구,음식,12
2021-05-18,11,화요일,18.4,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-18,12,화요일,20.3,0.0,0.0,경기도,안산시 상록구,음식,24
2021-05-18,13,화요일,21.1,0.0,0.0,경기도,안산시 상록구,음식,18
2021-05-18,14,화요일,22.4,0.0,0.0,경기도,안산시 상록구,음식,23
2021-05-18,15,화요일,22.3,0.0,0.0,경기도,안산시 상록구,음식,13
2021-05-18,16,화요일,23.2,0.0,0.0,경기도,안산시 상록구,음식,15
2021-05-18,17,화요일,23.2,0.0,0.0,경기도,안산시 상록구,음식,28
2021-05-18,18,화요일,21.6,0.0,0.0,경기도,안산시 상록구,음식,39
2021-05-18,19,화요일,20.0,0.0,0.0,경기도,안산시 상록구,음식,53
2021-05-18,20,화요일,17.6,0.0,0.0,경기도,안산시 상록구,음식,46
2021-05-18,21,화요일,15.8,0.0,0.0,경기도,안산시 상록구,음식,48
2021-05-18,22,화요일,14.5,0.0,0.0,경기도,안산시 상록구,음식,32
2021-05-18,23,화요일,13.9,0.0,0.0,경기도,안산시 상록구,음식,16
2021-05-19,0,수요일,13.1,0.0,0.0,경기도,안산시 상록구,음식,13
2021-05-19,1,수요일,12.6,0.0,0.0,경기도,안산시 상록구,음식,7
2021-05-19,10,수요일,20.5,0.0,0.0,경기도,안산시 상록구,음식,19
2021-05-19,11,수요일,22.5,0.0,0.0,경기도,안산시 상록구,음식,30
2021-05-19,12,수요일,23.7,0.0,0.0,경기도,안산시 상록구,음식,58
2021-05-19,13,수요일,25.2,0.0,0.0,경기도,안산시 상록구,음식,34
2021-05-19,14,수요일,25.8,0.0,0.0,경기도,안산시 상록구,음식,28
2021-05-19,15,수요일,25.6,0.0,0.0,경기도,안산시 상록구,음식,29
2021-05-19,16,수요일,25.6,0.0,0.0,경기도,안산시 상록구,음식,24
2021-05-19,17,수요일,25.1,0.0,0.0,경기도,안산시 상록구,음식,33
2021-05-19,18,수요일,24.5,0.0,0.0,경기도,안산시 상록구,음식,45
