날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
01-22,13,금요일,7.0,0.0,0.0,1600,경기도,안산시 상록구,음식,53
01-22,14,금요일,7.5,0.0,0.0,1776,경기도,안산시 상록구,음식,34
01-22,15,금요일,7.2,0.0,0.0,1542,경기도,안산시 상록구,음식,40
01-22,16,금요일,7.1,0.0,0.0,689,경기도,안산시 상록구,음식,34
01-22,17,금요일,6.4,0.0,0.0,553,경기도,안산시 상록구,음식,74
01-22,18,금요일,6.1,0.0,0.0,583,경기도,안산시 상록구,음식,114
01-22,19,금요일,5.9,0.0,0.0,621,경기도,안산시 상록구,음식,177
01-22,20,금요일,6.3,0.0,0.0,669,경기도,안산시 상록구,음식,148
01-22,21,금요일,6.0,0.0,0.0,536,경기도,안산시 상록구,음식,135
01-22,22,금요일,6.0,0.0,0.0,516,경기도,안산시 상록구,음식,92
01-22,23,금요일,5.6,0.0,0.0,574,경기도,안산시 상록구,음식,76
01-23,0,토요일,5.5,0.0,0.0,521,경기도,안산시 상록구,음식,37
01-23,1,토요일,5.0,0.0,0.0,634,경기도,안산시 상록구,음식,22
01-23,2,토요일,4.9,0.0,0.0,513,경기도,안산시 상록구,음식,17
01-23,10,토요일,7.8,0.0,0.0,2000,경기도,안산시 상록구,음식,36
01-23,11,토요일,9.3,0.0,0.0,2000,경기도,안산시 상록구,음식,62
01-23,12,토요일,10.5,0.0,0.0,2000,경기도,안산시 상록구,음식,69
01-23,13,토요일,10.8,0.0,0.0,2000,경기도,안산시 상록구,음식,64
01-23,14,토요일,11.5,0.0,0.0,1997,경기도,안산시 상록구,음식,49
01-23,15,토요일,12.1,0.0,0.0,2000,경기도,안산시 상록구,음식,44
01-23,16,토요일,11.9,0.0,0.0,2000,경기도,안산시 상록구,음식,55
01-23,17,토요일,11.7,0.0,0.0,2000,경기도,안산시 상록구,음식,97
01-23,18,토요일,11.2,0.0,0.0,2000,경기도,안산시 상록구,음식,176
01-23,19,토요일,10.3,0.0,0.0,2000,경기도,안산시 상록구,음식,171
01-23,20,토요일,9.4,0.0,0.0,2000,경기도,안산시 상록구,음식,123
01-23,21,토요일,8.5,0.0,0.0,2000,경기도,안산시 상록구,음식,118
01-23,22,토요일,8.0,0.0,0.0,1950,경기도,안산시 상록구,음식,117
01-23,23,토요일,7.2,0.0,0.0,2000,경기도,안산시 상록구,음식,60
01-24,0,일요일,6.8,0.0,0.0,2000,경기도,안산시 상록구,음식,31
01-24,1,일요일,6.2,0.0,0.0,2000,경기도,안산시 상록구,음식,28
01-24,2,일요일,6.0,0.0,0.0,2000,경기도,안산시 상록구,음식,20
01-24,10,일요일,6.9,0.0,0.0,2000,경기도,안산시 상록구,음식,46
01-24,11,일요일,8.4,0.0,0.0,2000,경기도,안산시 상록구,음식,82
01-24,12,일요일,10.2,0.0,0.0,2000,경기도,안산시 상록구,음식,87
01-24,13,일요일,10.9,0.0,0.0,2000,경기도,안산시 상록구,음식,81
01-24,14,일요일,11.8,0.0,0.0,2000,경기도,안산시 상록구,음식,59
01-24,15,일요일,12.5,0.0,0.0,2000,경기도,안산시 상록구,음식,59
01-24,16,일요일,12.5,0.0,0.0,2000,경기도,안산시 상록구,음식,81
01-24,17,일요일,11.8,0.0,0.0,2000,경기도,안산시 상록구,음식,119
01-24,18,일요일,9.9,0.0,0.0,2000,경기도,안산시 상록구,음식,159
01-24,19,일요일,7.7,0.0,0.0,1950,경기도,안산시 상록구,음식,121
01-24,20,일요일,5.9,0.0,0.0,1829,경기도,안산시 상록구,음식,121
01-24,21,일요일,4.6,0.0,0.0,1830,경기도,안산시 상록구,음식,94
01-24,22,일요일,4.2,0.0,0.0,1543,경기도,안산시 상록구,음식,70
01-24,23,일요일,3.0,0.0,0.0,1526,경기도,안산시 상록구,음식,38
01-25,0,월요일,3.2,0.0,0.0,1583,경기도,안산시 상록구,음식,27
01-25,1,월요일,2.7,0.0,0.0,1555,경기도,안산시 상록구,음식,14
01-25,2,월요일,1.6,0.0,0.0,1044,경기도,안산시 상록구,음식,8
01-25,10,월요일,7.5,0.0,0.0,1999,경기도,안산시 상록구,음식,30
01-25,11,월요일,8.5,0.0,0.0,1950,경기도,안산시 상록구,음식,53
01-25,12,월요일,10.3,0.0,0.0,1966,경기도,안산시 상록구,음식,66
01-25,13,월요일,12.3,0.0,0.0,1907,경기도,안산시 상록구,음식,63
01-25,14,월요일,13.1,0.0,0.0,1951,경기도,안산시 상록구,음식,37
01-25,15,월요일,13.9,0.0,0.0,1990,경기도,안산시 상록구,음식,26
01-25,16,월요일,13.6,0.0,0.0,1988,경기도,안산시 상록구,음식,34
01-25,17,월요일,13.2,0.0,0.0,2000,경기도,안산시 상록구,음식,47
01-25,18,월요일,11.1,0.0,0.0,2000,경기도,안산시 상록구,음식,127
01-25,19,월요일,9.6,0.0,0.0,2000,경기도,안산시 상록구,음식,108
01-25,20,월요일,7.9,0.0,0.0,2000,경기도,안산시 상록구,음식,108
01-25,21,월요일,6.6,0.0,0.0,1518,경기도,안산시 상록구,음식,71
01-25,22,월요일,5.5,0.0,0.0,1299,경기도,안산시 상록구,음식,57
01-25,23,월요일,4.3,0.0,0.0,1100,경기도,안산시 상록구,음식,41
01-26,0,화요일,4.5,0.0,0.0,1100,경기도,안산시 상록구,음식,24
01-26,1,화요일,4.1,0.0,0.0,876,경기도,안산시 상록구,음식,19
01-26,2,화요일,4.1,0.0,0.0,916,경기도,안산시 상록구,음식,17
01-26,10,화요일,4.6,0.0,0.0,677,경기도,안산시 상록구,음식,31
01-26,11,화요일,4.7,0.0,0.0,575,경기도,안산시 상록구,음식,52
01-26,12,화요일,5.0,3.4,0.0,417,경기도,안산시 상록구,음식,89
01-26,13,화요일,6.0,0.0,0.0,546,경기도,안산시 상록구,음식,54
01-26,14,화요일,6.2,0.0,0.0,588,경기도,안산시 상록구,음식,55
01-26,15,화요일,6.5,0.0,0.0,569,경기도,안산시 상록구,음식,38
01-26,16,화요일,6.1,0.0,0.0,631,경기도,안산시 상록구,음식,53
01-26,17,화요일,5.0,0.0,0.0,331,경기도,안산시 상록구,음식,92
01-26,18,화요일,4.2,0.4,0.0,444,경기도,안산시 상록구,음식,124
01-26,19,화요일,4.1,0.0,0.0,1120,경기도,안산시 상록구,음식,140
01-26,20,화요일,4.1,0.0,0.0,1447,경기도,안산시 상록구,음식,116
01-26,21,화요일,4.0,0.0,0.0,657,경기도,안산시 상록구,음식,79
01-26,22,화요일,2.8,0.0,0.0,857,경기도,안산시 상록구,음식,60
01-26,23,화요일,2.2,0.0,0.0,674,경기도,안산시 상록구,음식,53
01-27,0,수요일,1.1,0.0,0.0,581,경기도,안산시 상록구,음식,17
01-27,1,수요일,0.2,0.0,0.0,636,경기도,안산시 상록구,음식,24
01-27,2,수요일,0.7,0.0,0.0,643,경기도,안산시 상록구,음식,8
01-27,10,수요일,1.5,0.0,0.0,1881,경기도,안산시 상록구,음식,30
01-27,11,수요일,3.3,0.0,0.0,1991,경기도,안산시 상록구,음식,58
01-27,12,수요일,5.1,0.0,0.0,1989,경기도,안산시 상록구,음식,87
01-27,13,수요일,5.3,0.0,0.0,2000,경기도,안산시 상록구,음식,60
01-27,14,수요일,5.6,0.0,0.0,2000,경기도,안산시 상록구,음식,36
01-27,15,수요일,6.2,0.0,0.0,2000,경기도,안산시 상록구,음식,28
01-27,16,수요일,5.3,0.0,0.0,2000,경기도,안산시 상록구,음식,36
01-27,17,수요일,3.4,0.0,0.0,2000,경기도,안산시 상록구,음식,66
01-27,18,수요일,1.6,0.0,0.0,1996,경기도,안산시 상록구,음식,121
01-27,19,수요일,0.9,0.0,0.0,2000,경기도,안산시 상록구,음식,138
01-27,20,수요일,0.8,0.0,0.0,1950,경기도,안산시 상록구,음식,123
01-27,21,수요일,0.5,0.0,0.0,2000,경기도,안산시 상록구,음식,79
01-27,22,수요일,0.0,0.0,0.0,2000,경기도,안산시 상록구,음식,85
01-27,23,수요일,-0.4,0.0,0.0,1996,경기도,안산시 상록구,음식,34
01-28,0,목요일,-0.3,0.0,0.0,2000,경기도,안산시 상록구,음식,25
01-28,1,목요일,-0.5,0.0,0.0,1999,경기도,안산시 상록구,음식,14
01-28,2,목요일,-0.6,0.0,0.0,1899,경기도,안산시 상록구,음식,15
01-28,10,목요일,-0.6,0.0,0.0,519,경기도,안산시 상록구,음식,27
01-28,13,목요일,0.5,0.0,1.8,1579,경기도,안산시 상록구,음식,36
01-28,14,목요일,0.6,0.0,1.0,1860,경기도,안산시 상록구,음식,45
01-28,15,목요일,-0.4,0.0,0.8,1989,경기도,안산시 상록구,음식,37
01-28,16,목요일,-1.5,0.0,0.6,1979,경기도,안산시 상록구,음식,32
01-28,17,목요일,-3.0,0.0,0.6,2000,경기도,안산시 상록구,음식,72
01-28,18,목요일,-4.3,0.0,0.6,1851,경기도,안산시 상록구,음식,113
01-28,19,목요일,-4.4,0.0,0.6,2000,경기도,안산시 상록구,음식,141
01-28,20,목요일,-6.0,0.0,0.6,2000,경기도,안산시 상록구,음식,98
01-28,21,목요일,-6.9,0.0,0.6,2000,경기도,안산시 상록구,음식,102
01-28,22,목요일,-7.4,0.0,0.6,2000,경기도,안산시 상록구,음식,82
01-28,23,목요일,-7.7,0.0,0.6,2000,경기도,안산시 상록구,음식,59
01-29,0,금요일,-8.6,0.0,0.6,2000,경기도,안산시 상록구,음식,19
01-29,1,금요일,-9.2,0.0,0.6,1950,경기도,안산시 상록구,음식,17
01-29,2,금요일,-9.7,0.0,0.6,2000,경기도,안산시 상록구,음식,13
01-29,10,금요일,-8.6,0.0,0.3,1994,경기도,안산시 상록구,음식,27
01-29,11,금요일,-8.0,0.0,0.2,1992,경기도,안산시 상록구,음식,80
01-29,12,금요일,-6.9,0.0,0.1,2000,경기도,안산시 상록구,음식,74
01-29,13,금요일,-6.5,0.0,0.1,2000,경기도,안산시 상록구,음식,56
01-29,14,금요일,-5.3,0.0,0.0,1994,경기도,안산시 상록구,음식,50
01-29,15,금요일,-4.7,0.0,0.0,2000,경기도,안산시 상록구,음식,32
01-29,16,금요일,-5.0,0.0,0.0,2000,경기도,안산시 상록구,음식,42
01-29,17,금요일,-5.7,0.0,0.0,2000,경기도,안산시 상록구,음식,72
01-29,18,금요일,-6.4,0.0,0.0,2000,경기도,안산시 상록구,음식,133
01-29,19,금요일,-7.1,0.0,0.0,1963,경기도,안산시 상록구,음식,188
01-29,20,금요일,-7.6,0.0,0.0,2000,경기도,안산시 상록구,음식,164
01-29,21,금요일,-8.1,0.0,0.0,2000,경기도,안산시 상록구,음식,144
01-29,22,금요일,-8.3,0.0,0.0,2000,경기도,안산시 상록구,음식,97
01-29,23,금요일,-8.2,0.0,0.0,2000,경기도,안산시 상록구,음식,49
01-30,0,토요일,-8.5,0.0,0.0,1947,경기도,안산시 상록구,음식,31
01-30,1,토요일,-6.9,0.0,0.0,1999,경기도,안산시 상록구,음식,16
01-30,2,토요일,-6.6,0.0,0.0,2000,경기도,안산시 상록구,음식,13
01-30,10,토요일,-2.1,0.0,0.0,1694,경기도,안산시 상록구,음식,39
01-30,11,토요일,-0.3,0.0,0.0,1799,경기도,안산시 상록구,음식,73
01-30,12,토요일,1.5,0.0,0.0,1647,경기도,안산시 상록구,음식,88
01-30,13,토요일,4.9,0.0,0.0,1222,경기도,안산시 상록구,음식,68
01-30,14,토요일,6.0,0.0,0.0,1215,경기도,안산시 상록구,음식,79
01-30,15,토요일,5.9,0.0,0.0,1908,경기도,안산시 상록구,음식,52
01-30,16,토요일,5.6,0.0,0.0,1308,경기도,안산시 상록구,음식,55
01-30,17,토요일,4.8,0.0,0.0,1705,경기도,안산시 상록구,음식,129
01-30,18,토요일,3.2,0.0,0.0,1807,경기도,안산시 상록구,음식,184
01-30,19,토요일,1.5,0.0,0.0,1240,경기도,안산시 상록구,음식,148
01-30,20,토요일,-0.2,0.0,0.0,760,경기도,안산시 상록구,음식,137
01-30,21,토요일,-1.0,0.0,0.0,1693,경기도,안산시 상록구,음식,154
01-30,22,토요일,-1.7,0.0,0.0,1032,경기도,안산시 상록구,음식,99
01-30,23,토요일,-2.4,0.0,0.0,506,경기도,안산시 상록구,음식,71
01-31,0,일요일,-3.0,0.0,0.0,786,경기도,안산시 상록구,음식,47
01-31,1,일요일,-3.6,0.0,0.0,833,경기도,안산시 상록구,음식,19
01-31,2,일요일,-4.3,0.0,0.0,550,경기도,안산시 상록구,음식,22
01-31,10,일요일,1.9,0.0,0.0,1832,경기도,안산시 상록구,음식,48
01-31,11,일요일,3.8,0.0,0.0,1716,경기도,안산시 상록구,음식,78
01-31,12,일요일,6.4,0.0,0.0,1902,경기도,안산시 상록구,음식,83
01-31,13,일요일,7.5,0.0,0.0,1986,경기도,안산시 상록구,음식,70
01-31,14,일요일,9.0,0.0,0.0,1995,경기도,안산시 상록구,음식,68
01-31,15,일요일,10.1,0.0,0.0,1961,경기도,안산시 상록구,음식,71
01-31,16,일요일,10.0,0.0,0.0,1906,경기도,안산시 상록구,음식,80
01-31,17,일요일,9.5,0.0,0.0,1967,경기도,안산시 상록구,음식,147
01-31,18,일요일,8.5,0.0,0.0,1753,경기도,안산시 상록구,음식,186
01-31,19,일요일,7.6,0.0,0.0,1735,경기도,안산시 상록구,음식,146
01-31,20,일요일,7.3,0.0,0.0,1766,경기도,안산시 상록구,음식,109
01-31,21,일요일,6.7,0.0,0.0,1871,경기도,안산시 상록구,음식,97
01-31,22,일요일,6.6,0.0,0.0,1863,경기도,안산시 상록구,음식,72
01-31,23,일요일,6.4,0.0,0.0,2038,경기도,안산시 상록구,음식,47
02-01,0,월요일,6.8,0.0,0.0,1972,경기도,안산시 상록구,음식,26
02-01,1,월요일,6.6,0.0,0.0,1790,경기도,안산시 상록구,음식,18
02-01,2,월요일,6.3,0.0,0.0,1918,경기도,안산시 상록구,음식,12
02-01,10,월요일,7.0,0.0,0.0,263,경기도,안산시 상록구,음식,25
02-01,11,월요일,8.2,0.0,0.0,633,경기도,안산시 상록구,음식,63
02-01,12,월요일,8.7,0.0,0.0,522,경기도,안산시 상록구,음식,75
02-01,13,월요일,9.3,0.0,0.0,509,경기도,안산시 상록구,음식,62
02-01,14,월요일,9.2,0.0,0.0,579,경기도,안산시 상록구,음식,50
02-01,15,월요일,8.3,0.0,0.0,503,경기도,안산시 상록구,음식,35
02-01,16,월요일,6.3,0.0,0.0,384,경기도,안산시 상록구,음식,29
02-01,17,월요일,5.5,0.0,0.0,404,경기도,안산시 상록구,음식,82
02-01,18,월요일,4.3,0.0,0.0,313,경기도,안산시 상록구,음식,133
02-01,19,월요일,4.2,0.0,0.0,308,경기도,안산시 상록구,음식,134
02-01,20,월요일,3.3,0.0,0.0,349,경기도,안산시 상록구,음식,107
02-01,21,월요일,3.0,0.0,0.0,380,경기도,안산시 상록구,음식,117
02-01,22,월요일,1.7,0.0,0.0,743,경기도,안산시 상록구,음식,51
02-01,23,월요일,0.3,0.0,0.0,1288,경기도,안산시 상록구,음식,42
02-02,0,화요일,-1.2,0.0,0.0,1074,경기도,안산시 상록구,음식,28
02-02,1,화요일,-2.2,0.0,0.0,1741,경기도,안산시 상록구,음식,17
02-02,2,화요일,-2.8,0.0,0.0,2000,경기도,안산시 상록구,음식,7
02-02,10,화요일,-5.3,0.0,0.0,1948,경기도,안산시 상록구,음식,26
02-02,11,화요일,-4.7,0.0,0.0,1990,경기도,안산시 상록구,음식,71
02-02,12,화요일,-3.8,0.0,0.0,2000,경기도,안산시 상록구,음식,76
02-02,13,화요일,-3.0,0.0,0.0,1991,경기도,안산시 상록구,음식,55
02-02,14,화요일,-3.0,0.0,0.0,1995,경기도,안산시 상록구,음식,58
02-02,15,화요일,-3.4,0.0,0.0,1987,경기도,안산시 상록구,음식,30
02-02,16,화요일,-3.2,0.0,0.0,1971,경기도,안산시 상록구,음식,47
02-02,17,화요일,-3.7,0.0,0.0,2000,경기도,안산시 상록구,음식,71
02-02,18,화요일,-4.5,0.0,0.0,2000,경기도,안산시 상록구,음식,146
02-02,19,화요일,-4.9,0.0,0.0,1950,경기도,안산시 상록구,음식,146
02-02,20,화요일,-4.5,0.0,0.0,1999,경기도,안산시 상록구,음식,142
02-02,21,화요일,-5.2,0.0,0.1,884,경기도,안산시 상록구,음식,128
02-02,22,화요일,-4.8,0.0,0.2,362,경기도,안산시 상록구,음식,86
02-03,10,수요일,-5.6,0.0,0.2,1700,경기도,안산시 상록구,음식,30
02-03,11,수요일,-3.8,0.0,0.2,1976,경기도,안산시 상록구,음식,48
02-03,12,수요일,-1.8,0.0,0.0,1933,경기도,안산시 상록구,음식,72
02-03,13,수요일,-1.0,0.0,0.0,1910,경기도,안산시 상록구,음식,58
02-03,14,수요일,0.7,0.0,0.0,1955,경기도,안산시 상록구,음식,47
02-03,15,수요일,1.5,0.0,0.0,2000,경기도,안산시 상록구,음식,39
02-03,16,수요일,1.3,0.0,0.0,1996,경기도,안산시 상록구,음식,54
02-03,17,수요일,1.3,0.0,0.0,1937,경기도,안산시 상록구,음식,71
02-03,18,수요일,0.8,0.0,0.0,1941,경기도,안산시 상록구,음식,128
02-03,19,수요일,0.4,0.0,0.0,1880,경기도,안산시 상록구,음식,153
02-03,20,수요일,0.2,0.0,0.0,1796,경기도,안산시 상록구,음식,116
02-03,21,수요일,0.1,0.0,0.0,1557,경기도,안산시 상록구,음식,92
02-03,22,수요일,-1.1,0.0,1.5,73,경기도,안산시 상록구,음식,3
02-04,10,목요일,-5.2,0.0,5.9,1949,경기도,안산시 상록구,음식,1
02-04,11,목요일,-4.2,0.0,5.7,1993,경기도,안산시 상록구,음식,6
02-04,12,목요일,-3.3,0.0,5.4,1965,경기도,안산시 상록구,음식,1
02-04,13,목요일,-2.5,0.0,4.8,1999,경기도,안산시 상록구,음식,4
02-04,14,목요일,-1.7,0.0,4.3,2000,경기도,안산시 상록구,음식,1
02-04,15,목요일,-0.7,0.0,3.5,2000,경기도,안산시 상록구,음식,3
02-04,16,목요일,-0.3,0.0,3.2,2000,경기도,안산시 상록구,음식,4
02-04,17,목요일,-0.3,0.0,3.2,2000,경기도,안산시 상록구,음식,3
02-04,18,목요일,-1.8,0.0,3.2,2000,경기도,안산시 상록구,음식,7
02-04,19,목요일,-2.7,0.0,3.2,1996,경기도,안산시 상록구,음식,8
02-04,20,목요일,-4.1,0.0,3.2,2000,경기도,안산시 상록구,음식,12
02-04,21,목요일,-4.4,0.0,3.2,2000,경기도,안산시 상록구,음식,2
02-04,22,목요일,-5.6,0.0,3.2,2000,경기도,안산시 상록구,음식,2
02-05,10,금요일,-0.8,0.0,3.0,1948,경기도,안산시 상록구,음식,34
02-05,11,금요일,0.5,0.0,2.8,1810,경기도,안산시 상록구,음식,79
02-05,12,금요일,2.4,0.0,2.6,1948,경기도,안산시 상록구,음식,89
02-05,13,금요일,3.1,0.0,2.2,1873,경기도,안산시 상록구,음식,58
02-05,14,금요일,5.1,0.0,1.3,1982,경기도,안산시 상록구,음식,41
02-05,15,금요일,6.0,0.0,0.5,1977,경기도,안산시 상록구,음식,44
02-05,16,금요일,6.6,0.0,0.2,1999,경기도,안산시 상록구,음식,38
02-05,17,금요일,5.3,0.0,0.0,1996,경기도,안산시 상록구,음식,79
02-05,18,금요일,4.2,0.0,0.0,1906,경기도,안산시 상록구,음식,178
02-05,19,금요일,3.5,0.0,0.0,2038,경기도,안산시 상록구,음식,199
02-05,20,금요일,2.2,0.0,0.0,1853,경기도,안산시 상록구,음식,205
02-05,21,금요일,2.4,0.0,0.0,1909,경기도,안산시 상록구,음식,161
02-05,22,금요일,3.3,0.0,0.0,2000,경기도,안산시 상록구,음식,133
02-05,23,금요일,3.2,0.0,0.0,2000,경기도,안산시 상록구,음식,90
02-06,0,토요일,2.5,0.0,0.0,2000,경기도,안산시 상록구,음식,36
02-06,1,토요일,1.7,0.0,0.0,2000,경기도,안산시 상록구,음식,27
02-06,2,토요일,1.4,0.0,0.0,2000,경기도,안산시 상록구,음식,11
02-06,10,토요일,5.0,0.0,0.0,1631,경기도,안산시 상록구,음식,44
02-06,11,토요일,5.9,0.0,0.0,1592,경기도,안산시 상록구,음식,71
02-06,12,토요일,8.4,0.0,0.0,842,경기도,안산시 상록구,음식,111
02-06,13,토요일,9.2,0.0,0.0,749,경기도,안산시 상록구,음식,78
02-06,14,토요일,9.6,0.0,0.0,711,경기도,안산시 상록구,음식,86
02-06,15,토요일,9.8,0.0,0.0,718,경기도,안산시 상록구,음식,72
02-06,16,토요일,9.6,0.0,0.0,695,경기도,안산시 상록구,음식,77
02-06,17,토요일,8.6,0.0,0.0,524,경기도,안산시 상록구,음식,135
02-06,18,토요일,7.7,0.0,0.0,596,경기도,안산시 상록구,음식,186
02-06,19,토요일,7.9,0.0,0.0,528,경기도,안산시 상록구,음식,155
02-06,20,토요일,7.6,0.0,0.0,466,경기도,안산시 상록구,음식,152
02-06,21,토요일,7.3,0.0,0.0,463,경기도,안산시 상록구,음식,168
02-06,22,토요일,7.8,0.0,0.0,423,경기도,안산시 상록구,음식,114
02-06,23,토요일,7.5,0.0,0.0,369,경기도,안산시 상록구,음식,76
02-07,0,일요일,7.0,0.0,0.0,390,경기도,안산시 상록구,음식,45
02-07,1,일요일,7.0,0.0,0.0,384,경기도,안산시 상록구,음식,34
02-07,2,일요일,6.5,0.0,0.0,332,경기도,안산시 상록구,음식,20
02-07,10,일요일,2.5,0.0,0.0,90,경기도,안산시 상록구,음식,43
02-07,11,일요일,3.1,0.0,0.0,211,경기도,안산시 상록구,음식,67
02-07,12,일요일,4.8,0.0,0.0,487,경기도,안산시 상록구,음식,102
02-07,13,일요일,5.0,0.0,0.0,339,경기도,안산시 상록구,음식,104
02-07,14,일요일,5.3,0.0,0.0,659,경기도,안산시 상록구,음식,83
