단지고유번호,필지고유번호,주소,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류,동수,세대수,사용승인일,정제된_주소,lat,lon
41271320132227,4127111100105720008,경기도 안산상록구 건건동 572-8,매일주택,매일주택,매일주택,3,2,16,2010-11-02,경기도 안산상록구 건건동 572-8,37.3078811,126.9033387
41271320133713,4127111100105720011,경기도 안산상록구 건건동 572-11,매일주택(103),매일주택,매일주택,3,1,8,2010-12-21,경기도 안산상록구 건건동 572-11,37.3079746,126.9034495
41271320294992,4127111100105720012,경기도 안산상록구 건건동 572-12,평안파크빌A동,,,3,1,8,2014-07-14,경기도 안산상록구 건건동 572-12,37.3080821,126.9035143
41271320348695,4127111100105720024,경기도 안산상록구 건건동 572-24,편백나무집A동,편백나무집 A동,편백나무집 A동,3,1,8,2017-03-22,경기도 안산상록구 건건동 572-24,37.3080968,126.9031804
41271320348696,4127111100105720025,경기도 안산상록구 건건동 572-25,편백나무집B동,편백나무집 B동,편백나무집 B동,3,1,4,2017-03-22,경기도 안산상록구 건건동 572-25,37.3078825,126.9031347
41271320328512,4127111100105780014,경기도 안산상록구 건건동 578-14,(578-14),,,3,1,18,2015-11-05,경기도 안산상록구 건건동 578-14,37.3091686,126.9043788
41271320181860,4127111100105910002,경기도 안산상록구 건건동 591-2,창우월드빌,,,3,1,19,2013-08-08,경기도 안산상록구 건건동 591-2,37.3087702,126.9053152
41271320347762,4127111100105940000,경기도 안산상록구 건건동 594,"블레스빌(102동,103동)",,블레스빌 102동,3,2,15,2017-02-17,경기도 안산상록구 건건동 594,37.3086979,126.9055784
41271312170553,4127111100105950001,경기도 안산상록구 건건동 595-1,대림타운B,,,3,1,10,2002-08-14,경기도 안산상록구 건건동 595-1,37.3085467,126.905617
41271312170554,4127111100105950002,경기도 안산상록구 건건동 595-2,대림타운A,,,3,1,10,2002-07-12,경기도 안산상록구 건건동 595-2,37.3083921,126.9055109
41271320149752,4127111100105970000,경기도 안산상록구 건건동 597,갤러리하우스(597-0),,,3,1,11,2012-02-14,경기도 안산상록구 건건동 597,37.3082582,126.9053188
41271320152269,4127111100105990001,경기도 안산상록구 건건동 599-1,갤러리하우스(599-1),,,3,1,8,2012-03-28,경기도 안산상록구 건건동 599-1,37.3084933,126.9052009
41271320332127,4127111100106000000,경기도 안산상록구 건건동 600,NJ빌(600),,,3,1,8,2016-02-17,경기도 안산상록구 건건동 600,37.3086399,126.9051725
41271312170574,4127111100106070002,경기도 안산상록구 건건동 607-2,동일빌라B,동일빌라,동일빌라,3,1,9,1991-11-16,경기도 안산상록구 건건동 607-2,37.3083391,126.9050921
41271320301494,4127111100106090000,경기도 안산상록구 건건동 609,성우빌,,,3,1,16,2014-10-14,경기도 안산상록구 건건동 609,37.3081043,126.9050528
41271312170575,4127111100106120002,경기도 안산상록구 건건동 612-2,삼성빌라A동,삼성빌라A동,삼성빌라A동,3,1,10,2002-11-26,경기도 안산상록구 건건동 612-2,37.3076914,126.9050403
41271312170576,4127111100106120003,경기도 안산상록구 건건동 612-3,삼성빌라B동,삼성빌라B동,삼성빌라B동,3,1,10,2002-11-26,경기도 안산상록구 건건동 612-3,37.3075566,126.9050656
41271320293230,4127111100106130004,경기도 안산상록구 건건동 613-4,(613-4),,,3,1,6,1987-11-26,경기도 안산상록구 건건동 613-4,37.3081432,126.9052377
41271320183747,4127111100106220000,경기도 안산상록구 건건동 622,참조은빌,,,3,1,11,2013-10-14,경기도 안산상록구 건건동 622,37.3071099,126.9039255
41271100008939,4127111100106250007,경기도 안산상록구 건건동 625-7,원촌,원촌아파트,원촌아파트,1,1,48,1987-03-24,경기도 안산상록구 건건동 625-7,37.3074594,126.9031318
41271320146817,4127111100106260001,경기도 안산상록구 건건동 626-1,원촌리치빌제에이동,원촌리치빌,원촌리치빌,3,1,8,2011-12-28,경기도 안산상록구 건건동 626-1,37.3066751,126.9023998
41271320146751,4127111100106260002,경기도 안산상록구 건건동 626-2,원촌리치빌제비동,원촌리치빌,원촌리치빌,3,1,8,2011-12-28,경기도 안산상록구 건건동 626-2,37.306813,126.9024975
41271312170583,4127111100106260006,경기도 안산상록구 건건동 626-6,원촌빌라,,원촌빌라,3,2,16,1995-04-20,경기도 안산상록구 건건동 626-6,37.3068803,126.9028639
41271320149708,4127111100106260011,경기도 안산상록구 건건동 626-11,원촌리치빌제씨동,원촌리치빌제씨동,원촌리치빌제씨동,3,1,8,2012-02-14,경기도 안산상록구 건건동 626-11,37.3067363,126.9022449
41271312170584,4127111100106270001,경기도 안산상록구 건건동 627-1,원촌그린빌라,,,3,2,16,1996-12-04,경기도 안산상록구 건건동 627-1,37.3074123,126.9027853
41271320166967,4127111100106270006,경기도 안산상록구 건건동 627-6,원촌아트빌,원촌아트빌,원촌아트빌,3,2,16,2012-11-28,경기도 안산상록구 건건동 627-6,37.3071656,126.9026323
41271320166487,4127111100106270008,경기도 안산상록구 건건동 627-8,원촌아트빌,원촌아트빌 ,원촌아트빌,3,1,4,2012-11-21,경기도 안산상록구 건건동 627-8,37.3069939,126.902626
41271200444505,4127111100106320008,경기도 안산상록구 건건동 632-8,(632-8),,,2,1,5,1980-06-16,경기도 안산상록구 건건동 632-8,37.3048169,126.900816
41271200444506,4127111100106320009,경기도 안산상록구 건건동 632-9,삼화연립,삼화연립,삼화연립,2,1,20,1980-12-31,경기도 안산상록구 건건동 632-9,37.3046474,126.9010292
41271100449133,4127111100106330003,경기도 안산상록구 건건동 633-3,현대화인빌,현대화인빌아파트,현대화인빌아파트,1,1,17,2004-11-03,경기도 안산상록구 건건동 633-3,37.3041538,126.900487
41271312170586,4127111100106330004,경기도 안산상록구 건건동 633-4,우리빌라(633-4),우리빌라,우리빌라,3,1,8,2004-09-30,경기도 안산상록구 건건동 633-4,37.3036823,126.9002339
41271312170587,4127111100106330006,경기도 안산상록구 건건동 633-6,우리빌라(633-6),,,3,1,4,2003-05-14,경기도 안산상록구 건건동 633-6,37.3036389,126.9000323
41271312170588,4127111100106330008,경기도 안산상록구 건건동 633-8,(633-8),,,3,1,4,1988-02-23,경기도 안산상록구 건건동 633-8,37.3040812,126.9003136
41271312170589,4127111100106330009,경기도 안산상록구 건건동 633-9,반월빌라(A),반월빌라,반월빌라,3,1,6,1987-02-15,경기도 안산상록구 건건동 633-9,37.303924,126.900209
41271212170590,4127111100106330010,경기도 안산상록구 건건동 633-10,버들연립,,,2,1,4,1980-11-28,경기도 안산상록구 건건동 633-10,37.3033703,126.8999183
41271312170591,4127111100106330018,경기도 안산상록구 건건동 633-18,반월빌라(C),반월빌라,반월빌라,3,1,6,1987-12-04,경기도 안산상록구 건건동 633-18,37.3038493,126.9003608
41271312170592,4127111100106330019,경기도 안산상록구 건건동 633-19,반월빌라(B),반월빌라,반월빌라,3,1,6,1987-02-15,경기도 안산상록구 건건동 633-19,37.3038335,126.9001668
41271312170593,4127111100106330027,경기도 안산상록구 건건동 633-27,우리빌라(633-27),,,3,1,8,2003-05-21,경기도 안산상록구 건건동 633-27,37.3035797,126.9001511
41271320130054,4127111100106410024,경기도 안산상록구 건건동 641-24,"원촌파크빌(A,B)","원촌파크빌(A,B)",원촌파크빌,3,2,16,2010-06-21,경기도 안산상록구 건건동 641-24,37.3064763,126.9021684
41271320130751,4127111100106410026,경기도 안산상록구 건건동 641-26,원촌파크빌C동,원촌파크빌,원촌파크빌,3,1,8,2010-08-05,경기도 안산상록구 건건동 641-26,37.3063522,126.9020327
41271320130860,4127111100106410027,경기도 안산상록구 건건동 641-27,원촌파크빌D동,원촌파크빌,원촌파크빌,3,1,8,2010-08-05,경기도 안산상록구 건건동 641-27,37.3062524,126.9019185
41271320131076,4127111100106410028,경기도 안산상록구 건건동 641-28,"원촌파크빌(E동,F동)","원촌파크빌 E동, F동",원촌파크빌,3,2,12,2010-09-07,경기도 안산상록구 건건동 641-28,37.3060893,126.9017269
41271320161127,4127111100106420009,경기도 안산상록구 건건동 642-9,갤러리하우스(642-9),,,3,1,13,2012-07-04,경기도 안산상록구 건건동 642-9,37.306536,126.9028494
41271120360780,4127111100106440007,경기도 안산상록구 건건동 644-7,마크리엘,마크리엘,,1,1,51,2018-02-08,경기도 안산상록구 건건동 644-7,37.3057563,126.9029018
41271212170595,4127111100106480002,경기도 안산상록구 건건동 648-2,대성빌라,(주)대성주택,(주)대성주택,2,1,19,1995-10-30,경기도 안산상록구 건건동 648-2,37.3051745,126.903267
41271320167113,4127111100106490022,경기도 안산상록구 건건동 649-22,드림빌(649-22),,,3,1,8,2012-12-13,경기도 안산상록구 건건동 649-22,37.3047575,126.9029315
41271320167117,4127111100106490024,경기도 안산상록구 건건동 649-24,드림빌(649-24),,,3,1,8,2012-12-13,경기도 안산상록구 건건동 649-24,37.304572,126.9028773
41271312170596,4127111100106490031,경기도 안산상록구 건건동 649-31,왕운훼밀리3,왕운훼밀리,왕운훼밀리,3,1,8,1992-10-29,경기도 안산상록구 건건동 649-31,37.3047212,126.9030876
41271312170597,4127111100106490032,경기도 안산상록구 건건동 649-32,왕운훼밀리2,왕운훼밀리,왕운훼밀리,3,1,8,1991-09-27,경기도 안산상록구 건건동 649-32,37.3045956,126.9030501
41271312170598,4127111100106490033,경기도 안산상록구 건건동 649-33,왕운훼밀리1,왕운훼밀리,왕운훼밀리,3,1,8,1991-09-27,경기도 안산상록구 건건동 649-33,37.3044674,126.9030064
41271212170600,4127111100106550001,경기도 안산상록구 건건동 655-1,(655-1),,,2,1,6,1982-12-21,경기도 안산상록구 건건동 655-1,37.3049325,126.9033071
41271212170601,4127111100106550003,경기도 안산상록구 건건동 655-3,(655-3),,,2,1,4,1981-10-12,경기도 안산상록구 건건동 655-3,37.3046804,126.9035624
41271320340045,4127111100106550004,경기도 안산상록구 건건동 655-4,정은타운,정은타운,정은타운,3,1,6,2016-07-27,경기도 안산상록구 건건동 655-4,37.3044963,126.9035412
41271212170602,4127111100106550007,경기도 안산상록구 건건동 655-7,경기,경기연립,경기연립,2,1,8,1983-07-15,경기도 안산상록구 건건동 655-7,37.3048425,126.9032492
41271320373791,4127111100106560001,경기도 안산상록구 건건동 656-1,"리치캐슬A동,B동",리치캐슬,리치캐슬,3,2,18,2018-06-18,경기도 안산상록구 건건동 656-1,37.3049202,126.9036584
41271312170603,4127111100106570012,경기도 안산상록구 건건동 657-12,서해그린빌D동,서해빌라,서해빌라,3,1,16,2001-04-19,경기도 안산상록구 건건동 657-12,37.304758,126.9038666
41271312170604,4127111100106570013,경기도 안산상록구 건건동 657-13,서해그린빌E동,서해빌라,서해빌라,3,1,8,2001-04-19,경기도 안산상록구 건건동 657-13,37.3045891,126.9037778
41271312170605,4127111100106580000,경기도 안산상록구 건건동 658,"남광빌라(3,4동)",,남광빌라,3,2,16,1992-05-07,경기도 안산상록구 건건동 658,37.3053495,126.9033785
41271312170606,4127111100106580008,경기도 안산상록구 건건동 658-8,한영빌라1,한영빌라,한영빌라,3,1,10,1992-10-24,경기도 안산상록구 건건동 658-8,37.3051812,126.9036822
41271312170607,4127111100106580009,경기도 안산상록구 건건동 658-9,한영빌라2,한영빌라,한영빌라,3,1,9,1992-10-09,경기도 안산상록구 건건동 658-9,37.3050897,126.9037983
41271312170608,4127111100106580011,경기도 안산상록구 건건동 658-11,한영빌라3,한영빌라,한영빌라,3,1,10,1992-10-30,경기도 안산상록구 건건동 658-11,37.3050241,126.9039871
41271312170609,4127111100106580012,경기도 안산상록구 건건동 658-12,한영빌라4,한영빌라,한영빌라,3,1,6,1992-12-05,경기도 안산상록구 건건동 658-12,37.3049488,126.9038875
41271312170610,4127111100106590000,경기도 안산상록구 건건동 659,"남광빌라(1,2동)",,남광빌라,3,2,14,1992-06-13,경기도 안산상록구 건건동 659,37.3054966,126.9033965
41271312170611,4127111100106590002,경기도 안산상록구 건건동 659-2,동방빌라1,동방빌라,동방빌라,3,1,10,1992-11-28,경기도 안산상록구 건건동 659-2,37.3053396,126.9037345
41271312170612,4127111100106590003,경기도 안산상록구 건건동 659-3,"동방빌라2,3",동방빌라,동방빌라,3,2,19,1992-10-24,경기도 안산상록구 건건동 659-3,37.3052127,126.9039582
41271312170613,4127111100106600004,경기도 안산상록구 건건동 660-4,"명지그린빌라1,2",명지그린빌라,명지그린빌라,3,2,19,1993-08-30,경기도 안산상록구 건건동 660-4,37.3056886,126.9034435
41271312170614,4127111100106600006,경기도 안산상록구 건건동 660-6,"명지그린빌라5,6",명지그린빌라,명지그린빌라,3,2,19,1993-08-30,경기도 안산상록구 건건동 660-6,37.3056378,126.9037835
41271312170615,4127111100106600007,경기도 안산상록구 건건동 660-7,명지그린빌라9,명지그린빌라,명지그린빌라,3,1,8,1993-12-14,경기도 안산상록구 건건동 660-7,37.3055598,126.9040366
41271312170616,4127111100106600014,경기도 안산상록구 건건동 660-14,"명지그린빌라3,4",명지그린빌라,명지그린빌라,3,2,19,1993-08-30,경기도 안산상록구 건건동 660-14,37.3056459,126.9035657
41271312170617,4127111100106600015,경기도 안산상록구 건건동 660-15,"명지그린빌라7,8",명지그린빌라,명지그린빌라,3,2,16,1993-12-10,경기도 안산상록구 건건동 660-15,37.3056142,126.9039104
41271312170618,4127111100106600017,경기도 안산상록구 건건동 660-17,명지그린빌라10,명지그린빌라,명지그린빌라,3,1,3,1993-12-14,경기도 안산상록구 건건동 660-17,37.3055022,126.9041409
41271312170619,4127111100106600019,경기도 안산상록구 건건동 660-19,"명지그린빌라11,12",명지그린빌라,명지그린빌라,3,2,16,1993-08-30,경기도 안산상록구 건건동 660-19,37.3053784,126.9039989
41271312170620,4127111100106600025,경기도 안산상록구 건건동 660-25,명지그린빌라13,명지그린빌라,명지그린빌라,3,1,4,1993-12-10,경기도 안산상록구 건건동 660-25,37.3054324,126.9037623
41271312170621,4127111100106600027,경기도 안산상록구 건건동 660-27,명지그린빌라14,명지그린빌라,명지그린빌라,3,1,6,1994-01-05,경기도 안산상록구 건건동 660-27,37.3052817,126.9040377
41271312170622,4127111100106610001,경기도 안산상록구 건건동 661-1,서해그린빌B동,서해빌라,서해빌라,3,1,8,2001-04-24,경기도 안산상록구 건건동 661-1,37.3061045,126.903582
41271212170623,4127111100106610012,경기도 안산상록구 건건동 661-12,서해그린빌C동,서해빌라,서해빌라,2,1,16,2001-04-25,경기도 안산상록구 건건동 661-12,37.30596,126.90351
41271100008938,4127111100106650000,경기도 안산상록구 건건동 665,반월서해,서해아파트,서해아파트,1,7,682,1998-09-30,경기도 안산상록구 건건동 665,37.3058018,126.9046801
41271212170625,4127111100106680004,경기도 안산상록구 건건동 668-4,서해그린빌A동,서해빌라,서해빌라,2,1,16,2001-05-02,경기도 안산상록구 건건동 668-4,37.3069019,126.9049937
41271212170626,4127111100106770000,경기도 안산상록구 건건동 677,다산그린빌리지B,다산그린빌리지,다산그린빌리지,2,1,16,1994-11-02,경기도 안산상록구 건건동 677,37.3047523,126.9049078
41271212170627,4127111100106770001,경기도 안산상록구 건건동 677-1,다산그린빌리지A,다산그린빌리지,다산그린빌리지,2,1,16,1994-11-02,경기도 안산상록구 건건동 677-1,37.3046837,126.9051422
41271312170628,4127111100106770002,경기도 안산상록구 건건동 677-2,다산그린빌리지C,다산그린빌리지,다산그린빌리지,3,1,8,1994-09-02,경기도 안산상록구 건건동 677-2,37.3049777,126.9052357
41271300444510,4127111100108540004,경기도 안산상록구 건건동 854-4,왕운빌라,왕운빌라,왕운빌라,3,1,8,2006-07-26,경기도 안산상록구 건건동 854-4,37.3017545,126.9063944
41271312170629,4127111100108690000,경기도 안산상록구 건건동 869,(869-0),,,3,1,8,2004-08-16,경기도 안산상록구 건건동 869,37.3011076,126.9069235
41271312170630,4127111100108690003,경기도 안산상록구 건건동 869-3,준타운,,,3,1,7,2003-10-06,경기도 안산상록구 건건동 869-3,37.3007729,126.9072437
41271312170631,4127111100108830001,경기도 안산상록구 건건동 883-1,언덕위의집,,,3,1,8,2002-11-21,경기도 안산상록구 건건동 883-1,37.3011703,126.9064829
41271312170632,4127111100108830003,경기도 안산상록구 건건동 883-3,은성빌라B,은성빌라,은성빌라,3,1,7,1995-03-07,경기도 안산상록구 건건동 883-3,37.3009897,126.9064494
41271312170633,4127111100108830004,경기도 안산상록구 건건동 883-4,은성빌라A,은성빌라,은성빌라,3,1,8,1995-03-07,경기도 안산상록구 건건동 883-4,37.3009568,126.9066529
41271312170634,4127111100108900005,경기도 안산상록구 건건동 890-5,현대그린빌라,,,3,1,4,1996-12-12,경기도 안산상록구 건건동 890-5,37.3015297,126.9060467
41271320065071,4127111100108900016,경기도 안산상록구 건건동 890-16,(890-16),,,3,1,8,1996-01-19,경기도 안산상록구 건건동 890-16,37.3013957,126.9055693
41271312170636,4127111100108900017,경기도 안산상록구 건건동 890-17,행운빌라나,행운빌라,행운빌라,3,1,8,1991-07-12,경기도 안산상록구 건건동 890-17,37.3013559,126.9057828
41271312170637,4127111100108900026,경기도 안산상록구 건건동 890-26,행운빌라가,행운빌라,행운빌라,3,1,8,1991-05-20,경기도 안산상록구 건건동 890-26,37.3012496,126.9057632
41271320116664,4127111100108950005,경기도 안산상록구 건건동 895-5,꿈에그린B동,꿈에그린,꿈에그린,3,1,8,2009-04-15,경기도 안산상록구 건건동 895-5,37.3028088,126.9041824
41271320116665,4127111100108950017,경기도 안산상록구 건건동 895-17,꿈에그린A동,꿈에그린,꿈에그린,3,1,8,2009-04-15,경기도 안산상록구 건건동 895-17,37.3029085,126.9043661
41271212170640,4127111100108970068,경기도 안산상록구 건건동 897-68,초원프라자,초원 프라자,초원 프라자,2,1,9,2004-04-29,경기도 안산상록구 건건동 897-68,37.3023379,126.9022581
41271320360781,4127111100109040004,경기도 안산상록구 건건동 904-4,힐하우스(904-4),건건동 904-4 공동주택,건건동 904-4 공동주택,3,1,8,2018-02-07,경기도 안산상록구 건건동 904-4,37.3035205,126.9021303
41271320354818,4127111100109060002,경기도 안산상록구 건건동 906-2,더빌,더빌,,3,1,8,2017-07-10,경기도 안산상록구 건건동 906-2,37.3033206,126.9024595
41271312170641,4127111100109080010,경기도 안산상록구 건건동 908-10,진아타운3차104동,진아타운 3차 104동,진아타운 3차 104동,3,1,10,2003-03-17,경기도 안산상록구 건건동 908-10,37.3035171,126.9045725
41271312170642,4127111100109080012,경기도 안산상록구 건건동 908-12,진아타운3차106동,진아타운 3차,진아타운 3차,3,1,10,2003-03-18,경기도 안산상록구 건건동 908-12,37.3036092,126.904718
41271312170643,4127111100109080013,경기도 안산상록구 건건동 908-13,진아타운3차107동,진아타운 3차,진아타운 3차,3,1,10,2003-03-24,경기도 안산상록구 건건동 908-13,37.3036935,126.904838
41271312170644,4127111100109090001,경기도 안산상록구 건건동 909-1,진아타운3차101동,진아타운 3차 101동,진아타운 3차 101동,3,1,10,2003-03-18,경기도 안산상록구 건건동 909-1,37.3034347,126.904204
41271312170645,4127111100109090002,경기도 안산상록구 건건동 909-2,하연하이츠빌라B,하연하이츠빌라,하연하이츠빌라,3,1,8,2004-03-29,경기도 안산상록구 건건동 909-2,37.3032425,126.9034826
41271312170646,4127111100109090003,경기도 안산상록구 건건동 909-3,모닝아트빌,가동,가동,3,1,8,2003-06-09,경기도 안산상록구 건건동 909-3,37.3033958,126.903966
41271312170647,4127111100109090004,경기도 안산상록구 건건동 909-4,진아타운3차102동,진아타운3차,진아타운3차,3,1,10,2003-08-29,경기도 안산상록구 건건동 909-4,37.3035583,126.9043138
41271312170648,4127111100109090005,경기도 안산상록구 건건동 909-5,진아타운3차103동,진아타운3차 103동,진아타운 3차 104동,3,1,10,2003-07-19,경기도 안산상록구 건건동 909-5,37.3036719,126.9044182
41271320166087,4127111100109090008,경기도 안산상록구 건건동 909-8,(909-8),,,3,1,8,2012-11-07,경기도 안산상록구 건건동 909-8,37.3034393,126.9030291
41271312170649,4127111100109090009,경기도 안산상록구 건건동 909-9,하연하이츠빌라A동,하연하이츠빌라,하연하이츠빌라,3,1,8,2004-03-29,경기도 안산상록구 건건동 909-9,37.3033157,126.9036859
41271320166101,4127111100109090012,경기도 안산상록구 건건동 909-12,(909-12),,,3,1,8,2012-11-07,경기도 안산상록구 건건동 909-12,37.3033071,126.9031255
41271312170650,4127111100109130001,경기도 안산상록구 건건동 913-1,진아타운3차108동,진아타운 3차 108동,진아타운 3차 108동,3,1,10,2003-03-24,경기도 안산상록구 건건동 913-1,37.3038098,126.9049863
41271312170651,4127111100109130018,경기도 안산상록구 건건동 913-18,성원타운라,성원타운,성원타운,3,1,16,1991-05-17,경기도 안산상록구 건건동 913-18,37.3039593,126.9048814
41271312170652,4127111100109160000,경기도 안산상록구 건건동 916,진아타운3차105동,진아타운3차 105동,진아타운3차 105동,3,1,10,2003-05-09,경기도 안산상록구 건건동 916,37.3038176,126.9046185
41271312170653,4127111100109170000,경기도 안산상록구 건건동 917,"한덕하이츠빌라1,2",,한덕하이츠빌라,3,2,16,1990-11-14,경기도 안산상록구 건건동 917,37.3038713,126.9040716
41271312170654,4127111100109170003,경기도 안산상록구 건건동 917-3,"한덕하이츠빌라4,5",,한덕하이츠빌라,3,2,16,1990-11-14,경기도 안산상록구 건건동 917-3,37.3038782,126.904212
41271312170655,4127111100109170004,경기도 안산상록구 건건동 917-4,"한덕하이츠빌라7,8",,한덕하이츠빌라,3,2,16,1990-11-14,경기도 안산상록구 건건동 917-4,37.3038784,126.9043287
41271312170656,4127111100109170006,경기도 안산상록구 건건동 917-6,성원타운가,성원타운,성원타운,3,1,10,1991-05-17,경기도 안산상록구 건건동 917-6,37.3039249,126.9044525
41271312170657,4127111100109170008,경기도 안산상록구 건건동 917-8,성원타운나,성원타운,성원타운,3,1,10,1991-05-17,경기도 안산상록구 건건동 917-8,37.303958,126.9045758
41271312170658,4127111100109170010,경기도 안산상록구 건건동 917-10,성원타운다,성원타운,성원타운,3,1,10,1991-05-20,경기도 안산상록구 건건동 917-10,37.3039656,126.9046871
41271312170659,4127111100109170012,경기도 안산상록구 건건동 917-12,한덕하이츠빌라6,한덕하이츠빌라,한덕하이츠빌라,3,1,6,1990-11-14,경기도 안산상록구 건건동 917-12,37.3036563,126.904223
41271312170660,4127111100109170013,경기도 안산상록구 건건동 917-13,한덕하이츠빌라3,한덕하이츠빌라,한덕하이츠빌라,3,1,8,1990-11-14,경기도 안산상록구 건건동 917-13,37.303626,126.9040775
41271312170661,4127111100109200002,경기도 안산상록구 건건동 920-2,하니빌라1,하니빌라,하니빌라,3,1,8,1991-08-19,경기도 안산상록구 건건동 920-2,37.3039153,126.9034438
41271312170662,4127111100109200012,경기도 안산상록구 건건동 920-12,상일빌라2,상일빌라,상일빌라,3,1,11,1991-07-08,경기도 안산상록구 건건동 920-12,37.3038632,126.9035601
41271312170663,4127111100109200018,경기도 안산상록구 건건동 920-18,상일빌라1,상일빌라,상일빌라,3,1,15,1991-07-08,경기도 안산상록구 건건동 920-18,37.303842,126.9036831
41271320145905,4127111100109200023,경기도 안산상록구 건건동 920-23,베스트뷰c동,베스트 뷰 C동,베스트 뷰 C동,3,1,8,2011-12-02,경기도 안산상록구 건건동 920-23,37.3038733,126.9029909
41271320163473,4127111100109200028,경기도 안산상록구 건건동 920-28,베스트뷰A동,베스트 뷰 ,베스트 뷰,3,1,8,2012-09-13,경기도 안산상록구 건건동 920-28,37.3039082,126.9026695
41271320148960,4127111100109200044,경기도 안산상록구 건건동 920-44,베스트뷰D동,베스트 뷰 D동,베스트 뷰 D동,3,1,8,2012-01-20,경기도 안산상록구 건건동 920-44,37.3038573,126.9031179
41271320150795,4127111100109200048,경기도 안산상록구 건건동 920-48,베스트뷰B,베스트 뷰 B동,베스트 뷰 B동,3,1,8,2012-03-20,경기도 안산상록구 건건동 920-48,37.3038907,126.9028488
41271312170664,4127111100109220008,경기도 안산상록구 건건동 922-8,벽성타운C,벽성타운,벽성타운,3,1,8,1991-05-29,경기도 안산상록구 건건동 922-8,37.3034274,126.9028435
41271312170665,4127111100109220009,경기도 안산상록구 건건동 922-9,"벽성타운A,B",,벽성타운,3,2,12,1991-05-29,경기도 안산상록구 건건동 922-9,37.3036388,126.9025078
41271312170666,4127111100109220011,경기도 안산상록구 건건동 922-11,벽성타운E,벽성타운,벽성타운,3,1,8,1991-05-29,경기도 안산상록구 건건동 922-11,37.3037276,126.9026744
41271312170667,4127111100109220012,경기도 안산상록구 건건동 922-12,벽성타운D,벽성타운,벽성타운,3,1,8,1991-05-29,경기도 안산상록구 건건동 922-12,37.3035962,126.9027448
41271120055126,4127111100109870000,경기도 안산상록구 건건동 987,건건e-편한세상,건건 e-편한세상,건건 e-편한세상,1,19,1886,2006-09-29,경기도 안산상록구 건건동 987,37.31087,126.906136
41271120411793,4127111100109940000,경기도 안산상록구 건건동 994,건건동영무예다음,건건동 영무예다음 아파트 ,건건동 영무예다음 아파트,1,6,390,2020-06-12,경기도 안산상록구 건건동 994,37.308318,126.9042975
41271320365438,4127111200101340005,경기도 안산상록구 사사동 134-5,푸른빌(134-5),,,3,1,8,2018-05-17,경기도 안산상록구 사사동 134-5,37.2992398,126.925171
41271312170668,4127111200101360002,경기도 안산상록구 사사동 136-2,"대신타운2,쌍용하이츠(가동)",,대신빌라,3,2,19,1993-03-26,경기도 안산상록구 사사동 136-2,37.2991448,126.9249848
41271312170669,4127111200101360007,경기도 안산상록구 사사동 136-7,"화평빌라트(가,나)",화평빌라,화평빌라,3,2,18,1993-04-19,경기도 안산상록구 사사동 136-7,37.2988358,126.9252387
41271312170670,4127111200101360009,경기도 안산상록구 사사동 136-9,"대신타운1,쌍용하이츠(나동)","대신빌라,쌍용빌라",대신빌라,3,2,19,1993-04-23,경기도 안산상록구 사사동 136-9,37.2994934,126.9247934
41271312170671,4127111200101360018,경기도 안산상록구 사사동 136-18,화평빌라트(다),화평빌라,화평빌라,3,1,10,1993-04-19,경기도 안산상록구 사사동 136-18,37.298743,126.9253685
41271320183680,4127111200101370000,경기도 안산상록구 사사동 137,에벤에셀,,,3,1,12,2013-10-10,경기도 안산상록구 사사동 137,37.2994202,126.9245691
41271312170672,4127111200101370002,경기도 안산상록구 사사동 137-2,삼오주택,,,3,1,10,1995-11-21,경기도 안산상록구 사사동 137-2,37.2988474,126.925058
41271100008941,4127111200102390001,경기도 안산상록구 사사동 239-1,황제,,황제아파트,1,3,101,1985-06-21,경기도 안산상록구 사사동 239-1,37.2987698,126.9241539
41271312170674,4127111200104030001,경기도 안산상록구 사사동 403-1,신라모닝빌(201),,,3,1,16,2001-04-12,경기도 안산상록구 사사동 403-1,37.2961483,126.9182274
41271312170675,4127111200104030008,경기도 안산상록구 사사동 403-8,신라모닝빌(202),,,3,1,16,2001-04-11,경기도 안산상록구 사사동 403-8,37.2959882,126.9182223
41271312170676,4127111200104030009,경기도 안산상록구 사사동 403-9,신라모닝빌(203),,,3,1,16,2001-04-12,경기도 안산상록구 사사동 403-9,37.2958506,126.9182786
41271312170677,4127111200104030010,경기도 안산상록구 사사동 403-10,신라모닝빌(204),,,3,1,15,2001-07-12,경기도 안산상록구 사사동 403-10,37.2957262,126.9183797
41271312170678,4127111200104030011,경기도 안산상록구 사사동 403-11,신라모닝빌(205),,,3,1,12,2001-07-12,경기도 안산상록구 사사동 403-11,37.2956209,126.9184631
41271312170679,4127111200104040002,경기도 안산상록구 사사동 404-2,동림빌라(101동),동림빌라,동림빌라,3,1,8,1990-12-26,경기도 안산상록구 사사동 404-2,37.2967252,126.9185341
41271312170680,4127111200104040004,경기도 안산상록구 사사동 404-4,창명다세대(A동),창명다세대,창명다세대,3,1,4,1990-08-23,경기도 안산상록구 사사동 404-4,37.2966477,126.9182817
41271312170681,4127111200104040009,경기도 안산상록구 사사동 404-9,동림빌라(102동),동림빌라,동림빌라,3,1,6,1990-12-26,경기도 안산상록구 사사동 404-9,37.2965656,126.918481
