단지고유번호,필지고유번호,주소,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류,동수,세대수,사용승인일
41271320162667,4127110900104850007,경기도 안산상록구 월피동 485-7,다이아몬드캐슬,다이아몬드캐슬,다이아몬드캐슬,3,1,8,2012-08-28
41271320427304,4127110900104850008,경기도 안산상록구 월피동 485-8,(485-8),,,3,1,8,2021-07-06
41271320343440,4127110900104850009,경기도 안산상록구 월피동 485-9,골든캐슬(485-9),,,3,1,8,2016-11-03
41271320181439,4127110900104860000,경기도 안산상록구 월피동 486,예진아트빌,예진아트빌,예진아트빌,3,1,8,2013-08-01
41271320167237,4127110900104860013,경기도 안산상록구 월피동 486-13,휴먼캐슬,휴먼캐슬,휴먼캐슬,3,1,8,2012-12-21
41271320139769,4127110900104860014,경기도 안산상록구 월피동 486-14,그랜드캐슬(486-14),,,3,1,8,2011-06-09
41271312170419,4127110900104860015,경기도 안산상록구 월피동 486-15,우림빌라,,,3,1,10,2002-09-06
41271320173632,4127110900104870001,경기도 안산상록구 월피동 487-1,(487-1),,,3,1,11,1996-09-25
41271312170420,4127110900104870002,경기도 안산상록구 월피동 487-2,경수아트빌,경수아트빌,경수아트빌,3,1,8,2002-10-18
41271312170421,4127110900104870003,경기도 안산상록구 월피동 487-3,명인파크빌5차,명인파크빌5차,명인파크빌5차,3,1,8,2002-06-10
41271312170422,4127110900104870007,경기도 안산상록구 월피동 487-7,신광아트빌(487-7),,,3,1,8,2002-04-04
41271320162632,4127110900104880002,경기도 안산상록구 월피동 488-2,광덕홈타운,광덕홈타운,광덕홈타운,3,1,8,2012-08-24
41271320353805,4127110900104880004,경기도 안산상록구 월피동 488-4,청담팰리스,청담팰리스,청담팰리스,3,1,8,2017-06-12
41271312170423,4127110900104880006,경기도 안산상록구 월피동 488-6,원주아트빌라,원주아트빌라,원주아트빌라,3,1,8,2002-12-14
41271320372484,4127110900104890001,경기도 안산상록구 월피동 489-1,레베랑스,레베랑스,레베랑스,3,1,8,2018-06-22
41271320086601,4127110900104890002,경기도 안산상록구 월피동 489-2,부광아트빌,,,3,1,7,2008-01-07
41271320356811,4127110900104890004,경기도 안산상록구 월피동 489-4,예담빌,예담빌,,3,1,8,2017-09-20
41271320292927,4127110900104890005,경기도 안산상록구 월피동 489-5,중앙맨션,중앙맨션,중앙맨션,3,1,8,2014-06-13
41271320163479,4127110900104890009,경기도 안산상록구 월피동 489-9,대명하이츠,대명하이츠,대명하이츠,3,1,8,2012-09-13
41271320330103,4127110900104890010,경기도 안산상록구 월피동 489-10,호원팰리스,호원팰리스,호원팰리스,3,1,8,2015-12-10
41271320101793,4127110900104890017,경기도 안산상록구 월피동 489-17,광덕센트럴맨션,광덕센트럴맨션,광덕센트럴맨션,3,1,8,2008-10-27
41271320330104,4127110900104890019,경기도 안산상록구 월피동 489-19,노블레스,노블레스,노블레스,3,1,11,2015-12-15
41271320312528,4127110900104900000,경기도 안산상록구 월피동 490,에코인하우스,,,3,1,8,2015-02-10
41271320355032,4127110900104900001,경기도 안산상록구 월피동 490-1,크리스탈타운,,,3,1,8,2017-07-24
41271320384750,4127110900104900003,경기도 안산상록구 월피동 490-3,(490-3),,,3,1,22,2019-03-19
41271320413549,4127110900104900004,경기도 안산상록구 월피동 490-4,예원아트빌(490-4),,,3,1,8,2020-11-10
41271320393488,4127110900104900005,경기도 안산상록구 월피동 490-5,제이빌라트(490-5),,,3,1,8,2019-08-21
41271312170425,4127110900104900016,경기도 안산상록구 월피동 490-16,태라빌라,,,3,1,7,2002-03-29
41271312170427,4127110900104910001,경기도 안산상록구 월피동 491-1,천성아트빌,,,3,1,8,2002-08-02
41271320126254,4127110900104910003,경기도 안산상록구 월피동 491-3,대영골든빌,대영골든빌,대영골든빌,3,1,8,2010-03-25
41271320165300,4127110900104910005,경기도 안산상록구 월피동 491-5,드림하우스빌(491-5),,,3,1,8,2012-11-07
41271312170428,4127110900104920002,경기도 안산상록구 월피동 492-2,새롬빌라5차,새롬빌라5차,새롬빌라5차,3,1,8,2001-12-19
41271320349930,4127110900104930000,경기도 안산상록구 월피동 493,호암빌리지(493-0),,,3,1,12,2017-04-27
41271312170429,4127110900104930001,경기도 안산상록구 월피동 493-1,(493-1),,,3,1,14,1996-10-09
41271320294070,4127110900104930002,경기도 안산상록구 월피동 493-2,이룸아트빌,이룸 아트빌,이룸 아트빌,3,1,10,2014-07-09
41271320080050,4127110900104930004,경기도 안산상록구 월피동 493-4,호암아트빌(493-4),호암아트빌,호암아트빌,3,1,8,2007-11-23
41271320417976,4127110900104930005,경기도 안산상록구 월피동 493-5,CASA(493),,,3,1,8,2021-03-23
41271320126588,4127110900104930006,경기도 안산상록구 월피동 493-6,르네상스빌(493-6),르네상스 빌,르네상스 빌,3,1,8,2010-04-14
41271312170430,4127110900104940000,경기도 안산상록구 월피동 494,화목아트빌,화목아트빌,화목아트빌,3,1,8,2002-11-19
41271312170431,4127110900104940001,경기도 안산상록구 월피동 494-1,(494-1),,,3,1,12,1995-05-08
41271320122154,4127110900104940002,경기도 안산상록구 월피동 494-2,(494-2),,,3,1,14,1993-10-14
41271320430969,4127110900104940005,경기도 안산상록구 월피동 494-5,PRIMECENTUM,PRIME CENTUM,PRIME CENTUM,3,1,8,2021-12-22
41271320167210,4127110900104940006,경기도 안산상록구 월피동 494-6,대한아트빌(494-6),,,3,1,8,2012-12-14
41271320167214,4127110900104940007,경기도 안산상록구 월피동 494-7,대한아트빌(494-7),,,3,1,7,2012-12-14
41271312170432,4127110900104950002,경기도 안산상록구 월피동 495-2,(495-2),,,3,1,12,1996-05-13
41271320360416,4127110900104950003,경기도 안산상록구 월피동 495-3,리베하임,리베하임,리베하임,3,1,11,2018-01-24
41271320392567,4127110900104950004,경기도 안산상록구 월피동 495-4,단원캐슬,단원캐슬,단원캐슬,3,1,12,2019-07-23
41271320318175,4127110900104950010,경기도 안산상록구 월피동 495-10,DESIGNHOUSE495B동,,,3,1,8,2015-05-15
41271320318272,4127110900104950011,경기도 안산상록구 월피동 495-11,DESIGNHOUSE495A동,,,3,1,8,2015-05-15
41271320141850,4127110900104950012,경기도 안산상록구 월피동 495-12,N.S위브빌,N.S위브빌,N.S위브빌,3,1,8,2011-08-19
41271320330105,4127110900104950016,경기도 안산상록구 월피동 495-16,꿈에그린빌,꿈에그린빌,꿈에그린빌,3,1,11,2015-12-28
41271320139052,4127110900104960000,경기도 안산상록구 월피동 496,조안샤인빌(496),조안샤인빌,조안샤인빌,3,1,8,2011-06-03
41271312170433,4127110900104960006,경기도 안산상록구 월피동 496-6,(496-6),,,3,1,18,2002-01-26
41271320346617,4127110900104960010,경기도 안산상록구 월피동 496-10,아너스빌,아너스빌,아너스빌,3,1,10,2017-01-13
41271312170434,4127110900104960013,경기도 안산상록구 월피동 496-13,삼성아트빌(496-13),삼성아트빌,삼성아트빌,3,1,8,2002-10-23
41271320095504,4127110900104960014,경기도 안산상록구 월피동 496-14,한샘빌라(496-14),한샘빌라,한샘빌라,3,1,8,2008-06-11
41271320095505,4127110900104960015,경기도 안산상록구 월피동 496-15,한샘빌라(496-15),한샘빌라,한샘빌라,3,1,8,2008-06-11
41271312170435,4127110900104960016,경기도 안산상록구 월피동 496-16,오성빌라,오성빌라,오성빌라,3,1,8,2003-12-17
41271320412516,4127110900104960017,경기도 안산상록구 월피동 496-17,인더하우스,인더하우스,인더하우스,3,1,7,2020-09-24
41271320290375,4127110900104960019,경기도 안산상록구 월피동 496-19,덕산파크빌,,,3,1,8,2014-05-15
41271320143752,4127110900104970000,경기도 안산상록구 월피동 497,예인빌리지(497-0),예인빌리지,예인빌리지,3,1,8,2011-10-20
41271312170436,4127110900104970001,경기도 안산상록구 월피동 497-1,대한아트빌(497-1),,,3,1,8,2001-10-23
41271320323441,4127110900104970002,경기도 안산상록구 월피동 497-2,주원휴빌라,,,3,1,7,2015-08-13
41271312170437,4127110900104970003,경기도 안산상록구 월피동 497-3,두솔아트빌,두솔아트빌,두솔아트빌,3,1,8,2003-04-04
41271320323878,4127110900104970005,경기도 안산상록구 월피동 497-5,한누리빌,한누리빌,한누리빌,3,1,7,2015-08-26
41271320173664,4127110900104970006,경기도 안산상록구 월피동 497-6,새롬빌,새롬빌,새롬빌,3,1,20,2013-04-02
41271320299506,4127110900104970008,경기도 안산상록구 월피동 497-8,지오하우스,지오하우스,지오하우스,3,1,7,2014-09-29
41271320125753,4127110900104970010,경기도 안산상록구 월피동 497-10,광덕그린빌라,,,3,1,10,2008-04-10
41271320140776,4127110900104970012,경기도 안산상록구 월피동 497-12,광덕빌리지,광덕빌리지,,3,1,8,2011-07-06
41271312170438,4127110900104970013,경기도 안산상록구 월피동 497-13,대한아트빌(497-13),,,3,1,8,2003-01-29
41271320430939,4127110900104970014,경기도 안산상록구 월피동 497-14,헤스티아A,,,3,1,8,2021-12-20
41271320430940,4127110900104970015,경기도 안산상록구 월피동 497-15,헤스티아B,,,3,1,7,2021-12-20
41271320421002,4127110900104980000,경기도 안산상록구 월피동 498,채원빌,채원빌,채원빌,3,1,8,2021-05-31
41271320410607,4127110900104980001,경기도 안산상록구 월피동 498-1,예가팰리스시그니처15차,,,3,1,10,2020-06-23
41271320126141,4127110900104980002,경기도 안산상록구 월피동 498-2,로얄팰리스(A동),,,3,1,8,2010-03-04
41271320126142,4127110900104980003,경기도 안산상록구 월피동 498-3,로얄팰리스(B동),,,3,1,8,2010-03-04
41271312170439,4127110900104980004,경기도 안산상록구 월피동 498-4,(498-4),,,3,1,19,2002-08-30
41271312170440,4127110900104980006,경기도 안산상록구 월피동 498-6,호반아트빌,,,3,1,8,2003-10-14
41271320345219,4127110900104990000,경기도 안산상록구 월피동 499,(499-0)광덕산숲속타운,,,3,1,12,2016-12-23
41271320375454,4127110900104990001,경기도 안산상록구 월피동 499-1,묵산M-시티,묵산 M-시티,,3,1,8,2018-09-28
41271320101698,4127110900105000000,경기도 안산상록구 월피동 500,엘지빌라(500-0),,,3,1,8,2008-10-23
41271312170441,4127110900105010000,경기도 안산상록구 월피동 501,(501-0),,,3,1,10,2001-08-23
41271312170442,4127110900105010001,경기도 안산상록구 월피동 501-1,백승그린빌(501-1),,,3,1,10,2002-11-12
41271312170443,4127110900105010003,경기도 안산상록구 월피동 501-3,대한아트빌22차,,,3,1,8,2003-10-29
41271320171111,4127110900105010004,경기도 안산상록구 월피동 501-4,ArtVill,,,3,1,14,1996-02-09
41271312170444,4127110900105010005,경기도 안산상록구 월피동 501-5,도원아트빌11차,,,3,1,8,2002-10-17
41271320157290,4127110900105010006,경기도 안산상록구 월피동 501-6,파크리온,파크리온,파크리온,3,1,10,2012-06-05
41271320402260,4127110900105010007,경기도 안산상록구 월피동 501-7,(501-7),,,3,1,19,2020-04-29
41271320146427,4127110900105010008,경기도 안산상록구 월피동 501-8,대복,대복빌라,대복빌라,3,1,8,2011-12-21
41271320174648,4127110900105010009,경기도 안산상록구 월피동 501-9,브라운스톤,브라운스톤,브라운스톤,3,1,11,2013-04-19
41271320166888,4127110900105010010,경기도 안산상록구 월피동 501-10,비타민하우스,비타민하우스,비타민하우스,3,1,8,2012-11-26
41271320416595,4127110900105010011,경기도 안산상록구 월피동 501-11,제이빌,제이빌,제이빌,3,1,8,2021-01-19
41271312170445,4127110900105010012,경기도 안산상록구 월피동 501-12,광덕그린빌,,,3,1,8,2002-08-16
41271320166485,4127110900105020000,경기도 안산상록구 월피동 502,삼미하이츠빌,삼미하이츠빌,삼미하이츠빌,3,1,8,2012-11-23
41271320427932,4127110900105020002,경기도 안산상록구 월피동 502-2,라온카운티,라온카운티,라온카운티,3,1,10,2021-08-05
41271320299535,4127110900105020005,경기도 안산상록구 월피동 502-5,로하스빌,로하스빌,로하스빌,3,1,8,2014-09-17
41271320165096,4127110900105020007,경기도 안산상록구 월피동 502-7,예술의공간5차(502-7),,,3,1,24,2012-10-31
41271320115845,4127110900105020009,경기도 안산상록구 월피동 502-9,남영파크빌11차,남영파크빌,남영파크빌,3,1,7,2009-02-19
41271320332537,4127110900105020012,경기도 안산상록구 월피동 502-12,힐애비뉴,힐 애비뉴,힐 애비뉴,3,1,8,2016-02-23
41271312170446,4127110900105020014,경기도 안산상록구 월피동 502-14,(502-14),,,3,1,16,1992-06-12
41271320359288,4127110900105020015,경기도 안산상록구 월피동 502-15,우남하우스,우남하우스,,3,1,11,2017-12-21
41271312170447,4127110900105020018,경기도 안산상록구 월피동 502-18,(502-18),,,3,1,19,2001-06-02
41271312170448,4127110900105030001,경기도 안산상록구 월피동 503-1,산호빌딩,,,3,1,15,2002-04-17
41271320071229,4127110900105030003,경기도 안산상록구 월피동 503-3,헷세드빌리지,헷세드빌리지,헷세드빌리지,3,1,8,2007-07-04
41271320021782,4127110900105030008,경기도 안산상록구 월피동 503-8,청록하이츠,,,3,1,8,2005-07-13
41271312170449,4127110900105030009,경기도 안산상록구 월피동 503-9,(503-9),,,3,1,19,2002-05-13
41271320182593,4127110900105030011,경기도 안산상록구 월피동 503-11,삼성스마트빌,삼성스마트빌,삼성스마트빌,3,1,8,2013-09-03
41271312170450,4127110900105040000,경기도 안산상록구 월피동 504,동명포레스트빌,동명포레스트빌,동명포레스트빌,3,1,7,2004-01-27
41271312170451,4127110900105040001,경기도 안산상록구 월피동 504-1,나영빌라(504-1),,,3,1,8,2002-05-08
41271320152806,4127110900105040002,경기도 안산상록구 월피동 504-2,파밀리아(504-2),파밀리아,파밀리아,3,1,8,2012-04-20
41271312170452,4127110900105040003,경기도 안산상록구 월피동 504-3,숲속빌라,,,3,1,19,2001-05-22
41271320145650,4127110900105040007,경기도 안산상록구 월피동 504-7,성화리치빌,성화리치빌,성화리치빌,3,1,12,2011-11-19
41271320090621,4127110900105040008,경기도 안산상록구 월피동 504-8,애시안,애시안,애시안,3,1,7,2008-03-26
41271320354349,4127110900105050000,경기도 안산상록구 월피동 505,현대하이츠,현대하이츠,현대하이츠,3,1,8,2017-06-27
41271320135634,4127110900105050002,경기도 안산상록구 월피동 505-2,보라펠리스,보라펠리스,보라펠리스,3,1,8,2011-03-03
41271320291057,4127110900105050003,경기도 안산상록구 월피동 505-3,해가든다원,해가든다원,해가든다원,3,1,8,2014-05-30
41271320124272,4127110900105050005,경기도 안산상록구 월피동 505-5,예림빌라,,,3,1,8,2009-11-17
41271320157016,4127110900105050006,경기도 안산상록구 월피동 505-6,아람뜰,아람뜰,아람뜰,3,1,22,2012-06-04
41271320183175,4127110900105050007,경기도 안산상록구 월피동 505-7,로젠하임(505-7),,,3,1,16,2013-09-24
41271320350519,4127110900105050008,경기도 안산상록구 월피동 505-8,헤렌하임B동(505-8),,,3,1,8,2017-05-17
41271320350520,4127110900105050009,경기도 안산상록구 월피동 505-9,헤렌하임A동(505-9),,,3,1,8,2017-05-17
41271312170453,4127110900105060003,경기도 안산상록구 월피동 506-3,(506-3),,,3,1,16,2001-02-06
41271320323412,4127110900105060005,경기도 안산상록구 월피동 506-5,대덕파크,대덕파크,대덕파크,3,1,8,2015-08-13
41271320332653,4127110900105060008,경기도 안산상록구 월피동 506-8,리치캐슬,리치캐슬,리치캐슬,3,1,8,2016-03-10
41271320122236,4127110900105060019,경기도 안산상록구 월피동 506-19,대영렉스빌,대영렉스빌,대영렉스빌,3,1,8,2009-10-15
41271320295435,4127110900105070002,경기도 안산상록구 월피동 507-2,굿모닝빌,,,3,1,9,2014-07-23
41271320142569,4127110900105070003,경기도 안산상록구 월피동 507-3,예원아트빌,예원아트빌,예원아트빌,3,1,8,2011-09-30
41271312170454,4127110900105070006,경기도 안산상록구 월피동 507-6,(507-6),,,3,1,17,2002-03-19
41271312170455,4127110900105070007,경기도 안산상록구 월피동 507-7,크로이체,크로이체,크로이체,3,1,8,2002-07-23
41271120102549,4127110900105080004,경기도 안산상록구 월피동 508-4,해오름,해오름아파트,해오름아파트,1,1,48,2008-11-10
41271312170456,4127110900105090005,경기도 안산상록구 월피동 509-5,한라하이츠빌라,한라하이츠빌라,한라하이츠빌라,3,1,8,2002-07-26
41271312170457,4127110900105090006,경기도 안산상록구 월피동 509-6,대한아트빌(509-6),,,3,1,6,2004-07-08
41271312170458,4127110900105090012,경기도 안산상록구 월피동 509-12,고려아트빌2차,,,3,1,8,2002-03-30
41271320115988,4127110900105090013,경기도 안산상록구 월피동 509-13,부원하이츠빌,,,3,1,8,2009-03-09
41271320329456,4127110900105100001,경기도 안산상록구 월피동 510-1,홈네스트빌,홈네스트빌,홈네스트빌,3,4,28,2015-12-07
41271320414554,4127110900105100004,경기도 안산상록구 월피동 510-4,모던하우스,,,3,1,8,2020-11-19
41271320354817,4127110900105110011,경기도 안산상록구 월피동 511-11,세명하우스,,,3,1,10,2017-07-05
41271320143408,4127110900105110012,경기도 안산상록구 월피동 511-12,드림하우스빌(511-12),,,3,1,8,2011-10-12
41271320073173,4127110900105110015,경기도 안산상록구 월피동 511-15,베스트빌,,,3,1,8,2007-10-25
41271320086602,4127110900105110016,경기도 안산상록구 월피동 511-16,튼튼빌리지,,,3,1,8,2008-01-03
41271320385259,4127110900105110017,경기도 안산상록구 월피동 511-17,(511-17),,,3,1,18,2019-04-11
41271320090309,4127110900105110018,경기도 안산상록구 월피동 511-18,(511-18),,,3,1,8,2008-02-29
41271320314135,4127110900105120000,경기도 안산상록구 월피동 512,로얄팰리스,,,3,1,8,2015-04-09
41271320328511,4127110900105120002,경기도 안산상록구 월피동 512-2,주노빌리지,주노빌리지,주노빌리지,3,1,8,2015-11-04
41271320354350,4127110900105120004,경기도 안산상록구 월피동 512-4,정은타운10차,정은타운,정은타운,3,1,8,2017-06-14
41271320335684,4127110900105120005,경기도 안산상록구 월피동 512-5,보네르빌,보네르빌,보네르빌,3,1,8,2016-05-13
41271320339460,4127110900105120011,경기도 안산상록구 월피동 512-11,마일즈빌2차(512-11),,,3,1,8,2016-07-05
41271312170459,4127110900105120012,경기도 안산상록구 월피동 512-12,동화하이츠빌(512-12),동화하이츠빌,동화하이츠빌,3,1,11,2002-12-30
41271312170460,4127110900105120013,경기도 안산상록구 월피동 512-13,대영하이츠빌(512-13),대영하이츠빌,대영하이츠빌,3,1,11,2003-09-24
41271320135251,4127110900105120014,경기도 안산상록구 월피동 512-14,휴그린,,,3,1,8,2011-02-09
41271312170461,4127110900105120015,경기도 안산상록구 월피동 512-15,청담빌리지C,,,3,1,10,2001-08-09
41271320149707,4127110900105130001,경기도 안산상록구 월피동 513-1,휴먼빌(513-1),휴먼빌,휴먼빌,3,1,8,2012-02-10
41271320162019,4127110900105130002,경기도 안산상록구 월피동 513-2,엠파이어빌(513-2),,,3,1,8,2012-07-31
41271320161665,4127110900105130008,경기도 안산상록구 월피동 513-8,마운틴빌(513-8),,,3,1,19,2012-07-20
41271312170462,4127110900105130009,경기도 안산상록구 월피동 513-9,한빛그린빌,한빛그린빌,한빛그린빌,3,1,8,2002-09-25
41271320148695,4127110900105140003,경기도 안산상록구 월피동 514-3,해밀하우스(514-3),해밀하우스,해밀하우스,3,1,8,2012-01-13
41271320148710,4127110900105140004,경기도 안산상록구 월피동 514-4,해밀하우스(514-4),해밀하우스,해밀하우스,3,1,8,2012-01-13
41271320115966,4127110900105140006,경기도 안산상록구 월피동 514-6,MS빌,,,3,1,8,2009-03-09
41271320116002,4127110900105140007,경기도 안산상록구 월피동 514-7,삼성아트빌(514-7),삼성아트빌,삼성아트빌,3,1,8,2009-03-11
41271320071577,4127110900105150000,경기도 안산상록구 월피동 515,덕용맨션(515-0),덕용맨션,덕용맨션,3,1,8,2007-08-10
41271320145954,4127110900105150002,경기도 안산상록구 월피동 515-2,아성리치빌(515-2),,,3,1,8,2011-12-02
41271300444501,4127110900105150009,경기도 안산상록구 월피동 515-9,대영하이츠빌(515-9),대영하이츠빌,대영하이츠빌,3,1,8,2004-11-26
41271320131001,4127110900105150010,경기도 안산상록구 월피동 515-10,주연캐슬(515-10),주연캐슬,주연캐슬,3,1,8,2010-08-30
41271320285971,4127110900105150011,경기도 안산상록구 월피동 515-11,로젠하임(515-11),,,3,1,8,2014-02-27
41271320382191,4127110900105160001,경기도 안산상록구 월피동 516-1,해피하우스,해피하우스,해피하우스,3,1,15,2018-12-17
41271320147017,4127110900105160002,경기도 안산상록구 월피동 516-2,우진아트빌(516-2),,,3,1,8,2011-12-26
41271320102106,4127110900105160003,경기도 안산상록구 월피동 516-3,(516-3),,,3,1,14,1993-12-11
41271320446449,4127110900105160004,경기도 안산상록구 월피동 516-4,BHcastle,BH castle,,3,1,7,2023-06-16
41271312170463,4127110900105160008,경기도 안산상록구 월피동 516-8,(516-8),,,3,1,16,2002-04-15
41271312170464,4127110900105170002,경기도 안산상록구 월피동 517-2,태영하이츠빌라(517-2),태영하이츠빌라,태영하이츠빌라,3,1,8,2002-06-11
41271320438587,4127110900105170003,경기도 안산상록구 월피동 517-3,센트레빌(517-3),,,3,1,8,2022-08-17
41271320301593,4127110900105170004,경기도 안산상록구 월피동 517-4,드림캐슬,,,3,1,8,2014-11-05
41271320141940,4127110900105180006,경기도 안산상록구 월피동 518-6,삼성아트빌(518-6),,,3,1,8,2011-08-31
41271320183213,4127110900105180011,경기도 안산상록구 월피동 518-11,오렌지하우스(518-11),,,3,1,12,2013-09-27
41271320322453,4127110900105180012,경기도 안산상록구 월피동 518-12,예다린,,,3,1,11,2015-07-08
41271320328875,4127110900105180013,경기도 안산상록구 월피동 518-13,아우름빌,,,3,1,8,2015-11-23
41271320293811,4127110900105180014,경기도 안산상록구 월피동 518-14,맘스빌,,,3,1,8,2014-07-03
41271320136965,4127110900105180016,경기도 안산상록구 월피동 518-16,(518-16),,,3,1,14,1993-05-21
41271312170465,4127110900105180017,경기도 안산상록구 월피동 518-17,다움빌리지(518-17),,,3,1,8,2002-11-27
41271320322516,4127110900105190003,경기도 안산상록구 월피동 519-3,신진주택(519-3),,,3,1,11,2015-07-10
41271320338790,4127110900105190005,경기도 안산상록구 월피동 519-5,브라운스톤A동,브라운스톤A동,브라운스톤A동,3,1,8,2016-06-22
41271320338791,4127110900105190006,경기도 안산상록구 월피동 519-6,브라운스톤B동,브라운스톤B동,브라운스톤B동,3,1,8,2016-06-22
41271320305369,4127110900105190007,경기도 안산상록구 월피동 519-7,로젠하임,로젠하임,로젠하임,3,1,8,2014-12-08
41271320331688,4127110900105190011,경기도 안산상록구 월피동 519-11,중앙하이츠빌(519-11),,,3,1,8,2016-01-28
41271320095664,4127110900105190015,경기도 안산상록구 월피동 519-15,휴먼빌3차,,,3,1,8,2008-06-12
41271320343952,4127110900105200004,경기도 안산상록구 월피동 520-4,코아빌,코아빌,코아빌,3,1,7,2016-11-22
41271320090203,4127110900105200005,경기도 안산상록구 월피동 520-5,현대6아트빌,현대6아트빌,현대6아트빌,3,1,6,2008-02-14
41271320277681,4127110900105200008,경기도 안산상록구 월피동 520-8,아이비하우스,아이비 하우스,아이비 하우스,3,1,11,2013-11-27
41271312170466,4127110900105210002,경기도 안산상록구 월피동 521-2,영하이츠빌라(A동),영하이츠빌라,영하이츠빌라,3,1,10,2002-07-24
41271312170467,4127110900105210010,경기도 안산상록구 월피동 521-10,(521-10),,,3,1,19,2001-08-29
41271312170468,4127110900105210012,경기도 안산상록구 월피동 521-12,정경아트빌(521-12),,,3,1,8,2002-06-10
41271312170469,4127110900105210013,경기도 안산상록구 월피동 521-13,진아하이츠빌라,진아하이츠빌라,진아하이츠빌라,3,1,10,2002-07-24
41271320136396,4127110900105210014,경기도 안산상록구 월피동 521-14,세종빌라,세종빌라,세종빌라,3,1,8,2011-04-18
41271312170470,4127110900105210015,경기도 안산상록구 월피동 521-15,영하이츠빌라(B동),영하이츠빌라,영하이츠빌라,3,1,10,2002-07-29
41271320142561,4127110900105220002,경기도 안산상록구 월피동 522-2,운현가(522-2),,,3,1,24,2011-09-26
41271320130466,4127110900105220003,경기도 안산상록구 월피동 522-3,타워팰리스,타워팰리스12차,타워팰리스12차,3,1,8,2010-07-20
41271312170471,4127110900105220004,경기도 안산상록구 월피동 522-4,예술그린빌,예술그린빌,예술그린빌,3,1,8,2002-05-23
41271320376386,4127110900105220006,경기도 안산상록구 월피동 522-6,퀸즈팰리스,퀸즈팰리스,퀸즈팰리스,3,1,8,2018-10-30
41271320067179,4127110900105220009,경기도 안산상록구 월피동 522-9,삼성쉐르빌,삼성쉐르빌,삼성쉐르빌,3,1,8,2007-05-14
41271320134942,4127110900105220011,경기도 안산상록구 월피동 522-11,갤러리하우스(522-11),,,3,1,10,2011-01-13
41271312170472,4127110900105220012,경기도 안산상록구 월피동 522-12,명진아트빌,,,3,1,8,2002-11-20
41271320320964,4127110900105240001,경기도 안산상록구 월피동 524-1,행복STORY,행복STORY,행복STORY,3,1,8,2015-06-11
41271312170473,4127110900105240003,경기도 안산상록구 월피동 524-3,아트하이츠빌라,,,3,1,8,2000-12-18
41271320182145,4127110900105240006,경기도 안산상록구 월피동 524-6,(524-6),,,3,1,12,1995-04-13
41271312170474,4127110900105240008,경기도 안산상록구 월피동 524-8,광덕센스빌,광덕센스빌,광덕센스빌,3,1,8,2002-11-22
41271320346618,4127110900105240009,경기도 안산상록구 월피동 524-9,더빌(가동),더빌(가동),더빌(가동),3,1,4,2017-01-12
41271320126274,4127110900105240010,경기도 안산상록구 월피동 524-10,타워팰리스11차,타워팰리스 11차,타워팰리스 11차,3,1,8,2010-03-29
41271320156413,4127110900105240011,경기도 안산상록구 월피동 524-11,타워팰리스13차,타워팰리스 13차,타워팰리스 13차,3,1,8,2012-05-30
41271320412235,4127110900105240012,경기도 안산상록구 월피동 524-12,(524-12),,,3,1,8,2020-09-09
41271320346619,4127110900105240017,경기도 안산상록구 월피동 524-17,더빌(나동),더빌(나동),더빌(나동),3,1,8,2017-01-12
41271320452399,4127110900105250004,경기도 안산상록구 월피동 525-4,소은빌,소은빌,소은빌,3,1,8,2024-08-23
41271320382549,4127110900105250005,경기도 안산상록구 월피동 525-5,라온힐조빌,라온힐조빌,라온힐조빌,3,1,8,2018-12-28
41271320319929,4127110900105250009,경기도 안산상록구 월피동 525-9,J빌라트(J.villat),,,3,1,8,2015-06-09
41271312170475,4127110900105250013,경기도 안산상록구 월피동 525-13,산샘아트빌,,,3,1,8,2003-07-10
41271320431956,4127110900105250014,경기도 안산상록구 월피동 525-14,라무스(RAMUS),,,3,1,8,2022-01-20
41271312170476,4127110900105250015,경기도 안산상록구 월피동 525-15,청담빌리지A,,,3,1,10,2001-07-06
41271320100497,4127110900105250016,경기도 안산상록구 월피동 525-16,현대노블리안,,,3,1,8,2008-10-01
41271320432424,4127110900105250017,경기도 안산상록구 월피동 525-17,운정팰리스,,,3,1,8,2022-02-17
41271312170477,4127110900105250018,경기도 안산상록구 월피동 525-18,동현주택,동현주택,동현주택,3,1,10,2002-03-06
41271312170478,4127110900105250021,경기도 안산상록구 월피동 525-21,청담빌리지B,,,3,1,19,2001-07-28
41271320173212,4127110900105250023,경기도 안산상록구 월피동 525-23,동아리치빌(525-23),,,3,1,8,2013-03-22
41271312170480,4127110900105260000,경기도 안산상록구 월피동 526,나영빌라(526-0),,,3,1,8,2001-12-04
41271320331163,4127110900105260002,경기도 안산상록구 월피동 526-2,보강팰리스,보강팰리스,보강팰리스,3,1,8,2016-01-07
41271312170481,4127110900105260010,경기도 안산상록구 월피동 526-10,(526-10),,,3,1,6,1999-07-21
41271320411767,4127110900105260011,경기도 안산상록구 월피동 526-11,BHCCastle,,,3,1,8,2020-08-19
41271312170482,4127110900105260013,경기도 안산상록구 월피동 526-13,(526-13),,,3,1,15,1993-08-02
41271312170483,4127110900105270000,경기도 안산상록구 월피동 527,두원하이츠빌,두원하이츠빌,두원하이츠빌,3,1,10,2004-04-09
41271312170484,4127110900105270001,경기도 안산상록구 월피동 527-1,대영아트빌,,,3,1,10,2002-02-28
